     0 | base=nan | val=1.104183 | acc1=nan | Wμ=nan | Aμ=nan | Wmax=nan | Amax=nan |LR=nan | t=nans
     0 | base=nan | val=1.104352 | acc1=0.7034 | Wμ=11.367 | Aμ=20.000 | Wmax=12.587 | Amax=14.104 |LR=nan | t=nans
     0 | base=nan | val=1.104495 | acc1=0.7028 | Wμ=10.000 | Aμ=20.000 | Wmax=10.000 | Amax=14.105 |LR=nan | t=nans
     0 | base=nan | val=1.104728 | acc1=0.7024 | Wμ=10.000 | Aμ=10.000 | Wmax=10.000 | Amax=9.988 |LR=nan | t=nans
# epoch | BaseLoss | ValLoss | Acc@1 | MeanWBits | MeanABits | MaxWBits | MaxABits | LR | GradNorm | WSat | ASat | NoiseMean | NoiseVar | NoiseCorr | Temp | EpochTime(s)
     0 | base=nan | val=1.111712 | acc1=0.7035 | Wμ=10.000 | Aμ=10.000 | Wmax=10.000 | Amax=9.976 |LR=nan | t=nans
     0 | base=0.188770 | val=1.152350 | acc1=0.6970 | Wμ=10.000 | Aμ=10.000 | Wmax=10.001 | Amax=10.000 |LR=9.8e-05 | t=9.27s
     1 | base=0.118237 | val=1.123858 | acc1=0.6988 | Wμ=10.000 | Aμ=10.000 | Wmax=10.007 | Amax=10.001 |LR=0.000198 | t=9.22s
     2 | base=0.085191 | val=1.117635 | acc1=0.6993 | Wμ=10.000 | Aμ=10.001 | Wmax=10.013 | Amax=10.002 |LR=0.000298 | t=9.26s
     3 | base=0.065646 | val=1.112963 | acc1=0.7001 | Wμ=10.000 | Aμ=10.003 | Wmax=10.020 | Amax=10.005 |LR=0.000398 | t=9.22s
     4 | base=0.051796 | val=1.111669 | acc1=0.7004 | Wμ=10.001 | Aμ=10.005 | Wmax=10.031 | Amax=10.009 |LR=0.000498 | t=9.22s
     5 | base=0.044444 | val=1.113713 | acc1=0.6973 | Wμ=10.001 | Aμ=10.008 | Wmax=10.039 | Amax=10.013 |LR=0.000598 | t=9.22s
     6 | base=0.038739 | val=1.114958 | acc1=0.6999 | Wμ=10.001 | Aμ=10.013 | Wmax=10.047 | Amax=10.019 |LR=0.000698 | t=9.26s
     7 | base=0.035255 | val=1.116146 | acc1=0.6993 | Wμ=10.002 | Aμ=10.019 | Wmax=10.059 | Amax=10.028 |LR=0.000798 | t=9.20s
     8 | base=0.030724 | val=1.119777 | acc1=0.6977 | Wμ=10.003 | Aμ=10.025 | Wmax=10.058 | Amax=10.040 |LR=0.000898 | t=9.24s
     9 | base=0.028968 | val=1.115448 | acc1=0.6974 | Wμ=10.004 | Aμ=10.034 | Wmax=10.066 | Amax=10.058 |LR=0.000998 | t=9.21s
    10 | base=0.027306 | val=1.117412 | acc1=0.6984 | Wμ=10.005 | Aμ=10.044 | Wmax=10.071 | Amax=10.079 |LR=0.001098 | t=9.26s
    11 | base=0.024054 | val=1.118191 | acc1=0.6982 | Wμ=10.006 | Aμ=10.056 | Wmax=10.079 | Amax=10.098 |LR=0.001198 | t=9.29s
    12 | base=0.022580 | val=1.120998 | acc1=0.6993 | Wμ=10.008 | Aμ=10.069 | Wmax=10.083 | Amax=10.120 |LR=0.001298 | t=9.22s
    13 | base=0.022835 | val=1.122016 | acc1=0.6972 | Wμ=10.010 | Aμ=10.084 | Wmax=10.086 | Amax=10.145 |LR=0.001398 | t=9.25s
    14 | base=0.022828 | val=1.127225 | acc1=0.6944 | Wμ=10.012 | Aμ=10.102 | Wmax=10.085 | Amax=10.170 |LR=0.001498 | t=9.22s
    15 | base=0.024133 | val=1.129622 | acc1=0.6932 | Wμ=10.015 | Aμ=10.120 | Wmax=10.082 | Amax=10.203 |LR=0.001598 | t=9.27s
