     0 | base=nan | val=nan | acc1=0.9282 | Wμ=nan | Aμ=nan | Wmax=nan | Amax=nan |LR=nan | t=nans
     0 | base=nan | val=0.236706 | acc1=0.9282 | Wμ=11.186 | Aμ=20.000 | Wmax=12.916 | Amax=13.744 |LR=nan | t=nans
     0 | base=nan | val=0.236786 | acc1=0.9280 | Wμ=9.786 | Aμ=20.000 | Wmax=10.000 | Amax=13.743 |LR=nan | t=nans
     0 | base=nan | val=0.236885 | acc1=0.9282 | Wμ=9.786 | Aμ=10.000 | Wmax=10.000 | Amax=9.994 |LR=nan | t=nans
# epoch | BaseLoss | ValLoss | Acc@1 | MeanWBits | MeanABits | MaxWBits | MaxABits | LR | EpochTime(s)
     0 | base=nan | val=0.213740 | acc1=0.9350 | Wμ=9.786 | Aμ=10.000 | Wmax=10.000 | Amax=10.000 |LR=nan | t=nans
     0 | base=0.003560 | val=0.236212 | acc1=0.9278 | Wμ=9.786 | Aμ=10.000 | Wmax=10.001 | Amax=9.994 |LR=9.8e-05 | t=10.43s
     1 | base=0.003650 | val=0.236558 | acc1=0.9279 | Wμ=9.786 | Aμ=10.001 | Wmax=10.003 | Amax=9.995 |LR=0.000198 | t=9.33s
     2 | base=0.003439 | val=0.236451 | acc1=0.9272 | Wμ=9.786 | Aμ=10.001 | Wmax=10.004 | Amax=9.996 |LR=0.000298 | t=9.32s
     3 | base=0.003321 | val=0.237601 | acc1=0.9273 | Wμ=9.786 | Aμ=10.003 | Wmax=10.007 | Amax=9.996 |LR=0.000398 | t=9.33s
     4 | base=0.002955 | val=0.238223 | acc1=0.9255 | Wμ=9.786 | Aμ=10.005 | Wmax=10.015 | Amax=9.998 |LR=0.000498 | t=9.37s
     5 | base=0.003865 | val=0.238951 | acc1=0.9261 | Wμ=9.786 | Aμ=10.008 | Wmax=10.022 | Amax=9.999 |LR=0.000598 | t=9.36s
     6 | base=0.003776 | val=0.238227 | acc1=0.9270 | Wμ=9.787 | Aμ=10.012 | Wmax=10.021 | Amax=10.005 |LR=0.000698 | t=9.33s
     7 | base=0.004588 | val=0.237753 | acc1=0.9270 | Wμ=9.787 | Aμ=10.017 | Wmax=10.033 | Amax=10.008 |LR=0.000798 | t=9.35s
     8 | base=0.006020 | val=0.239445 | acc1=0.9272 | Wμ=9.788 | Aμ=10.022 | Wmax=10.035 | Amax=10.013 |LR=0.000898 | t=9.33s
     9 | base=0.006805 | val=0.244681 | acc1=0.9231 | Wμ=9.790 | Aμ=10.028 | Wmax=10.043 | Amax=10.021 |LR=0.000998 | t=9.30s
    10 | base=0.008125 | val=0.239546 | acc1=0.9238 | Wμ=9.792 | Aμ=10.034 | Wmax=10.053 | Amax=10.028 |LR=0.001098 | t=9.36s
    11 | base=0.011846 | val=0.246101 | acc1=0.9235 | Wμ=9.795 | Aμ=10.041 | Wmax=10.065 | Amax=10.030 |LR=0.001198 | t=9.29s
    12 | base=0.013354 | val=0.244117 | acc1=0.9236 | Wμ=9.799 | Aμ=10.048 | Wmax=10.082 | Amax=10.033 |LR=0.001298 | t=9.32s
    13 | base=0.034260 | val=0.260630 | acc1=0.9175 | Wμ=9.803 | Aμ=10.059 | Wmax=10.110 | Amax=10.049 |LR=0.001398 | t=9.31s
    14 | base=0.024866 | val=0.247725 | acc1=0.9226 | Wμ=9.810 | Aμ=10.066 | Wmax=10.147 | Amax=10.053 |LR=0.001498 | t=9.34s
    15 | base=0.042045 | val=0.266246 | acc1=0.9143 | Wμ=9.815 | Aμ=10.070 | Wmax=10.186 | Amax=10.074 |LR=0.001598 | t=9.36s
    16 | base=0.042127 | val=0.266992 | acc1=0.9155 | Wμ=9.824 | Aμ=10.064 | Wmax=10.237 | Amax=10.063 |LR=0.001698 | t=9.35s
    17 | base=0.041730 | val=0.266082 | acc1=0.9175 | Wμ=9.834 | Aμ=10.070 | Wmax=10.241 | Amax=10.073 |LR=0.001798 | t=9.34s
    18 | base=0.054041 | val=0.264006 | acc1=0.9169 | Wμ=9.842 | Aμ=10.076 | Wmax=10.249 | Amax=10.078 |LR=0.001898 | t=9.31s
    19 | base=0.046886 | val=0.268253 | acc1=0.9169 | Wμ=9.851 | Aμ=10.082 | Wmax=10.283 | Amax=10.081 |LR=0.001998 | t=9.29s
    20 | base=0.041865 | val=0.270498 | acc1=0.9141 | Wμ=9.831 | Aμ=10.005 | Wmax=10.166 | Amax=10.075 |LR=0.002 | t=9.37s
    21 | base=0.046934 | val=0.262899 | acc1=0.9172 | Wμ=9.582 | Aμ=9.887 | Wmax=9.987 | Amax=10.073 |LR=0.002 | t=9.34s
    22 | base=0.045834 | val=0.266395 | acc1=0.9163 | Wμ=9.333 | Aμ=9.754 | Wmax=9.783 | Amax=10.030 |LR=0.002 | t=9.29s
    23 | base=0.042563 | val=0.275207 | acc1=0.9125 | Wμ=9.078 | Aμ=9.610 | Wmax=9.618 | Amax=9.981 |LR=0.002 | t=9.33s
    24 | base=0.041467 | val=0.290624 | acc1=0.9092 | Wμ=8.833 | Aμ=9.454 | Wmax=9.455 | Amax=9.974 |LR=0.002 | t=9.34s
    25 | base=0.038246 | val=0.258080 | acc1=0.9190 | Wμ=8.599 | Aμ=9.290 | Wmax=9.267 | Amax=9.946 |LR=0.002 | t=9.32s
    26 | base=0.036000 | val=0.285601 | acc1=0.9137 | Wμ=8.379 | Aμ=9.125 | Wmax=9.087 | Amax=9.903 |LR=0.002 | t=9.33s
    27 | base=0.036941 | val=0.260873 | acc1=0.9197 | Wμ=8.150 | Aμ=8.959 | Wmax=8.889 | Amax=9.874 |LR=0.002 | t=9.32s
    28 | base=0.032299 | val=0.257782 | acc1=0.9189 | Wμ=7.937 | Aμ=8.802 | Wmax=8.711 | Amax=9.798 |LR=0.002 | t=9.30s
    29 | base=0.044846 | val=0.257366 | acc1=0.9192 | Wμ=7.730 | Aμ=8.651 | Wmax=8.531 | Amax=9.711 |LR=0.002 | t=9.36s
    30 | base=0.035943 | val=0.258073 | acc1=0.9193 | Wμ=7.516 | Aμ=8.487 | Wmax=8.362 | Amax=9.619 |LR=0.002 | t=9.31s
    31 | base=0.040810 | val=0.255464 | acc1=0.9222 | Wμ=7.314 | Aμ=8.337 | Wmax=8.195 | Amax=9.526 |LR=0.002 | t=9.34s
    32 | base=0.042208 | val=0.257272 | acc1=0.9192 | Wμ=7.111 | Aμ=8.180 | Wmax=8.033 | Amax=9.465 |LR=0.002 | t=9.34s
    33 | base=0.042312 | val=0.263349 | acc1=0.9142 | Wμ=6.907 | Aμ=8.022 | Wmax=7.864 | Amax=9.366 |LR=0.002 | t=9.34s
    34 | base=0.048145 | val=0.250596 | acc1=0.9218 | Wμ=6.717 | Aμ=7.874 | Wmax=7.707 | Amax=9.257 |LR=0.002 | t=9.32s
    35 | base=0.044089 | val=0.269373 | acc1=0.9167 | Wμ=6.540 | Aμ=7.734 | Wmax=7.555 | Amax=9.138 |LR=0.002 | t=9.29s
    36 | base=0.048423 | val=0.262210 | acc1=0.9227 | Wμ=6.338 | Aμ=7.596 | Wmax=7.384 | Amax=8.996 |LR=0.002 | t=9.33s
    37 | base=0.044527 | val=0.251305 | acc1=0.9235 | Wμ=6.150 | Aμ=7.454 | Wmax=7.248 | Amax=8.846 |LR=0.002 | t=9.30s
    38 | base=0.050079 | val=0.259840 | acc1=0.9189 | Wμ=5.963 | Aμ=7.309 | Wmax=7.077 | Amax=8.711 |LR=0.002 | t=9.33s
    39 | base=0.053204 | val=0.266733 | acc1=0.9145 | Wμ=5.770 | Aμ=7.176 | Wmax=6.931 | Amax=8.574 |LR=0.002 | t=9.34s
    40 | base=0.059766 | val=0.276255 | acc1=0.9157 | Wμ=5.594 | Aμ=7.034 | Wmax=6.768 | Amax=8.418 |LR=0.002 | t=9.32s
    41 | base=0.065290 | val=0.271882 | acc1=0.9120 | Wμ=5.413 | Aμ=6.905 | Wmax=6.600 | Amax=8.262 |LR=0.002 | t=9.31s
    42 | base=0.056280 | val=0.284049 | acc1=0.9170 | Wμ=5.231 | Aμ=6.786 | Wmax=6.459 | Amax=8.150 |LR=0.002 | t=9.34s
    43 | base=0.068565 | val=0.277092 | acc1=0.9133 | Wμ=5.060 | Aμ=6.672 | Wmax=6.322 | Amax=8.066 |LR=0.002 | t=9.33s
    44 | base=0.061381 | val=0.284956 | acc1=0.9114 | Wμ=4.882 | Aμ=6.568 | Wmax=6.170 | Amax=7.943 |LR=0.002 | t=9.33s
    45 | base=0.075420 | val=0.279968 | acc1=0.9126 | Wμ=4.706 | Aμ=6.451 | Wmax=6.000 | Amax=7.788 |LR=0.002 | t=9.32s
    46 | base=0.063443 | val=0.269855 | acc1=0.9153 | Wμ=4.528 | Aμ=6.341 | Wmax=5.858 | Amax=7.644 |LR=0.002 | t=9.32s
    47 | base=0.077577 | val=0.287106 | acc1=0.9082 | Wμ=4.364 | Aμ=6.243 | Wmax=5.728 | Amax=7.555 |LR=0.002 | t=9.33s
    48 | base=0.082870 | val=0.270111 | acc1=0.9157 | Wμ=4.199 | Aμ=6.151 | Wmax=5.585 | Amax=7.451 |LR=0.002 | t=9.31s
    49 | base=0.098581 | val=0.286902 | acc1=0.9091 | Wμ=4.033 | Aμ=6.049 | Wmax=5.459 | Amax=7.322 |LR=0.002 | t=9.29s
    50 | base=0.083009 | val=0.286183 | acc1=0.9089 | Wμ=3.874 | Aμ=5.948 | Wmax=5.322 | Amax=7.200 |LR=0.002 | t=9.32s
    51 | base=0.094108 | val=0.285689 | acc1=0.9118 | Wμ=3.710 | Aμ=5.858 | Wmax=5.209 | Amax=7.098 |LR=0.002 | t=9.33s
    52 | base=0.087300 | val=0.289905 | acc1=0.9106 | Wμ=3.557 | Aμ=5.777 | Wmax=5.087 | Amax=7.055 |LR=0.002 | t=9.31s
    53 | base=0.084581 | val=0.308628 | acc1=0.9017 | Wμ=3.402 | Aμ=5.687 | Wmax=4.954 | Amax=6.966 |LR=0.002 | t=9.35s
