     0 | base=nan | val=nan | acc1=0.7031 | Wμ=nan | Aμ=nan | Wmax=nan | Amax=nan |LR=nan | t=nans
     0 | base=nan | val=1.104401 | acc1=0.7032 | Wμ=11.367 | Aμ=20.000 | Wmax=12.587 | Amax=14.104 |LR=nan | t=nans
     0 | base=nan | val=1.104483 | acc1=0.7030 | Wμ=10.000 | Aμ=20.000 | Wmax=10.000 | Amax=14.105 |LR=nan | t=nans
     0 | base=nan | val=1.104656 | acc1=0.7024 | Wμ=10.000 | Aμ=10.000 | Wmax=10.000 | Amax=9.987 |LR=nan | t=nans
# epoch | BaseLoss | ValLoss | Acc@1 | MeanWBits | MeanABits | MaxWBits | MaxABits | LR | EpochTime(s)
     0 | base=nan | val=1.111653 | acc1=0.7025 | Wμ=10.000 | Aμ=10.000 | Wmax=10.000 | Amax=9.976 |LR=nan | t=nans
     0 | base=0.121564 | val=1.130412 | acc1=0.6986 | Wμ=10.000 | Aμ=10.000 | Wmax=10.007 | Amax=10.001 |LR=0.00049 | t=10.72s
     1 | base=0.067877 | val=1.119262 | acc1=0.6979 | Wμ=10.001 | Aμ=10.002 | Wmax=10.021 | Amax=10.004 |LR=0.00099 | t=9.42s
     2 | base=0.048734 | val=1.116558 | acc1=0.6996 | Wμ=10.001 | Aμ=10.007 | Wmax=10.033 | Amax=10.014 |LR=0.00149 | t=9.49s
     3 | base=0.040366 | val=1.120577 | acc1=0.6950 | Wμ=10.002 | Aμ=10.014 | Wmax=10.047 | Amax=10.027 |LR=0.00199 | t=9.42s
     4 | base=0.039180 | val=1.136620 | acc1=0.6900 | Wμ=10.004 | Aμ=10.026 | Wmax=10.059 | Amax=10.053 |LR=0.00249 | t=9.42s
     5 | base=0.035949 | val=1.142507 | acc1=0.6929 | Wμ=10.007 | Aμ=10.041 | Wmax=10.069 | Amax=10.085 |LR=0.00299 | t=9.52s
     6 | base=0.041429 | val=1.152622 | acc1=0.6867 | Wμ=10.011 | Aμ=10.064 | Wmax=10.091 | Amax=10.125 |LR=0.00349 | t=9.42s
     7 | base=0.050602 | val=1.179023 | acc1=0.6805 | Wμ=10.017 | Aμ=10.092 | Wmax=10.101 | Amax=10.169 |LR=0.00399 | t=9.48s
     8 | base=0.058101 | val=1.167873 | acc1=0.6834 | Wμ=10.027 | Aμ=10.129 | Wmax=10.146 | Amax=10.226 |LR=0.00449 | t=9.43s
     9 | base=0.077526 | val=1.218711 | acc1=0.6701 | Wμ=10.039 | Aμ=10.158 | Wmax=10.231 | Amax=10.289 |LR=0.00499 | t=9.43s
    10 | base=0.125440 | val=1.254594 | acc1=0.6543 | Wμ=10.059 | Aμ=10.205 | Wmax=10.284 | Amax=10.383 |LR=0.00549 | t=9.49s
    11 | base=0.167439 | val=1.354141 | acc1=0.6385 | Wμ=10.087 | Aμ=10.235 | Wmax=10.389 | Amax=10.439 |LR=0.00599 | t=9.40s
    12 | base=0.187578 | val=1.319018 | acc1=0.6385 | Wμ=10.120 | Aμ=10.275 | Wmax=10.547 | Amax=10.522 |LR=0.00649 | t=9.42s
    13 | base=0.194742 | val=1.283134 | acc1=0.6508 | Wμ=10.159 | Aμ=10.305 | Wmax=10.611 | Amax=10.572 |LR=0.00699 | t=9.43s
    14 | base=0.222659 | val=1.385594 | acc1=0.6274 | Wμ=10.201 | Aμ=10.339 | Wmax=10.700 | Amax=10.651 |LR=0.00749 | t=9.46s
    15 | base=0.244463 | val=1.338855 | acc1=0.6359 | Wμ=10.245 | Aμ=10.367 | Wmax=10.829 | Amax=10.697 |LR=0.00799 | t=9.51s
    16 | base=0.227612 | val=1.352838 | acc1=0.6378 | Wμ=10.286 | Aμ=10.413 | Wmax=10.859 | Amax=10.707 |LR=0.00849 | t=9.45s
    17 | base=0.253605 | val=1.439285 | acc1=0.6180 | Wμ=10.335 | Aμ=10.453 | Wmax=10.856 | Amax=10.777 |LR=0.00899 | t=9.45s
    18 | base=0.223003 | val=1.378198 | acc1=0.6300 | Wμ=10.385 | Aμ=10.475 | Wmax=10.911 | Amax=10.774 |LR=0.00949 | t=9.44s
    19 | base=0.238624 | val=1.316378 | acc1=0.6444 | Wμ=10.429 | Aμ=10.537 | Wmax=10.985 | Amax=10.898 |LR=0.00999 | t=9.48s
    20 | base=0.211925 | val=1.327838 | acc1=0.6382 | Wμ=8.850 | Aμ=9.124 | Wmax=9.292 | Amax=10.288 |LR=0.01 | t=9.50s
    21 | base=0.237786 | val=1.308484 | acc1=0.6414 | Wμ=7.134 | Aμ=7.548 | Wmax=7.672 | Amax=9.039 |LR=0.01 | t=9.48s
    22 | base=0.297523 | val=1.402798 | acc1=0.6213 | Wμ=5.653 | Aμ=6.345 | Wmax=6.409 | Amax=7.877 |LR=0.01 | t=9.48s
    23 | base=0.392403 | val=1.605090 | acc1=0.5747 | Wμ=4.366 | Aμ=5.654 | Wmax=5.392 | Amax=7.109 |LR=0.01 | t=9.50s
    24 | base=0.666007 | val=2.297745 | acc1=0.4230 | Wμ=3.289 | Aμ=5.185 | Wmax=4.700 | Amax=6.585 |LR=0.01 | t=9.55s
    25 | base=0.883719 | val=2.212827 | acc1=0.4458 | Wμ=2.445 | Aμ=4.778 | Wmax=4.087 | Amax=6.375 |LR=0.01 | t=9.46s
    26 | base=1.075287 | val=2.557254 | acc1=0.3714 | Wμ=1.827 | Aμ=4.426 | Wmax=3.700 | Amax=5.907 |LR=0.01 | t=9.43s
    27 | base=1.289834 | val=4.908640 | acc1=0.1681 | Wμ=1.458 | Aμ=4.107 | Wmax=3.170 | Amax=5.170 |LR=0.01 | t=9.50s
    28 | base=1.486982 | val=5.428473 | acc1=0.0702 | Wμ=1.274 | Aμ=3.717 | Wmax=2.585 | Amax=4.755 |LR=0.01 | t=9.47s
    29 | base=1.466190 | val=4.940394 | acc1=0.1376 | Wμ=1.147 | Aμ=3.219 | Wmax=2.585 | Amax=4.392 |LR=0.01 | t=9.44s
