     0 | base=nan | val=0.236715 | acc1=nan | Wμ=nan | Aμ=nan | Wmax=nan | Amax=nan |LR=nan | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   203 | base=0.987449 | val=0.674043 | acc1=0.7802 | Wμ=0.991 | Aμ=0.998 | Wmax=1.000 | Amax=1.000 |LR=0.00055917 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   205 | base=0.996482 | val=1.148409 | acc1=0.6526 | Wμ=0.991 | Aμ=0.998 | Wmax=1.000 | Amax=1.000 |LR=0.00048122 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   207 | base=0.930808 | val=0.898693 | acc1=0.7176 | Wμ=0.991 | Aμ=0.998 | Wmax=1.000 | Amax=1.000 |LR=0.00041415 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   209 | base=0.981156 | val=0.783339 | acc1=0.7542 | Wμ=0.991 | Aμ=0.998 | Wmax=1.000 | Amax=1.000 |LR=0.00035642 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   211 | base=1.015328 | val=0.867408 | acc1=0.7191 | Wμ=0.992 | Aμ=0.998 | Wmax=1.000 | Amax=1.000 |LR=0.00030674 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   213 | base=0.937574 | val=0.867937 | acc1=0.7109 | Wμ=0.992 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=0.00026398 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   215 | base=0.989660 | val=0.644091 | acc1=0.7900 | Wμ=0.992 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=0.00022719 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   217 | base=0.911159 | val=0.865547 | acc1=0.7301 | Wμ=0.992 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=0.00019552 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   219 | base=0.984796 | val=0.635708 | acc1=0.7921 | Wμ=0.993 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=0.00016827 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   221 | base=0.931540 | val=0.564236 | acc1=0.8089 | Wμ=0.993 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=0.00014481 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   223 | base=0.960398 | val=0.671910 | acc1=0.7833 | Wμ=0.993 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=0.00012463 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   225 | base=0.878904 | val=0.635522 | acc1=0.7942 | Wμ=0.993 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=0.00010725 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   227 | base=0.990021 | val=0.573502 | acc1=0.8098 | Wμ=0.993 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=9.2305e-05 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   229 | base=0.967007 | val=0.711079 | acc1=0.7732 | Wμ=0.993 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=7.9438e-05 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   231 | base=0.888768 | val=0.680557 | acc1=0.7780 | Wμ=0.994 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=6.8366e-05 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   233 | base=0.883580 | val=0.634392 | acc1=0.7952 | Wμ=0.994 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=5.8836e-05 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   235 | base=0.958776 | val=0.694314 | acc1=0.7814 | Wμ=0.994 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=5.0635e-05 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   237 | base=1.025420 | val=0.627046 | acc1=0.7983 | Wμ=0.994 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=4.3577e-05 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   239 | base=0.877671 | val=0.800478 | acc1=0.7424 | Wμ=0.994 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=3.7503e-05 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   241 | base=0.901780 | val=0.728278 | acc1=0.7705 | Wμ=0.994 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=3.2275e-05 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   243 | base=0.931317 | val=0.764901 | acc1=0.7655 | Wμ=0.994 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=2.7777e-05 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   245 | base=0.909199 | val=0.698637 | acc1=0.7745 | Wμ=0.994 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=2.3905e-05 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   247 | base=0.915711 | val=0.822113 | acc1=0.7485 | Wμ=0.994 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=2.0573e-05 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   249 | base=1.003932 | val=0.601805 | acc1=0.8054 | Wμ=0.994 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=1.7705e-05 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   251 | base=0.847365 | val=0.766562 | acc1=0.7574 | Wμ=0.994 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=1.5237e-05 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   253 | base=0.883203 | val=0.704423 | acc1=0.7777 | Wμ=0.994 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=1.3113e-05 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   255 | base=0.826095 | val=1.016350 | acc1=0.6940 | Wμ=0.994 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=1.1285e-05 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   257 | base=0.898341 | val=0.578326 | acc1=0.8083 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=9.7124e-06 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   259 | base=0.859388 | val=0.573351 | acc1=0.8104 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=8.3586e-06 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   261 | base=0.899853 | val=1.191182 | acc1=0.6589 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=7.1935e-06 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   263 | base=0.893066 | val=0.634188 | acc1=0.7979 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=6.1908e-06 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   265 | base=0.943751 | val=0.550001 | acc1=0.8199 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=5.3279e-06 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   267 | base=0.854799 | val=0.503621 | acc1=0.8348 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=4.5852e-06 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   269 | base=0.907559 | val=0.741464 | acc1=0.7677 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=3.9461e-06 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   271 | base=0.924005 | val=0.593693 | acc1=0.8119 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=3.3961e-06 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   273 | base=0.888073 | val=0.608280 | acc1=0.8034 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=2.9227e-06 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   275 | base=0.878901 | val=0.814316 | acc1=0.7441 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=2.5153e-06 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   277 | base=0.869655 | val=0.519047 | acc1=0.8249 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=2.1647e-06 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   279 | base=0.914946 | val=0.583780 | acc1=0.8087 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=1.863e-06 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   281 | base=0.914938 | val=0.649962 | acc1=0.7915 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=1.6033e-06 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   283 | base=0.909847 | val=0.576903 | acc1=0.8099 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=1.3798e-06 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   285 | base=0.887447 | val=0.605400 | acc1=0.8015 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=1.1875e-06 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   287 | base=0.875115 | val=0.584034 | acc1=0.8104 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=1.022e-06 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   289 | base=0.885797 | val=0.686856 | acc1=0.7799 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=8.7951e-07 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   291 | base=0.876899 | val=0.624683 | acc1=0.7964 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=7.5691e-07 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   293 | base=0.814842 | val=0.554045 | acc1=0.8197 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=6.5141e-07 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   295 | base=0.865276 | val=0.854945 | acc1=0.7418 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=5.6061e-07 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   297 | base=0.876120 | val=0.627322 | acc1=0.7969 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=4.8247e-07 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   299 | base=0.937321 | val=0.568073 | acc1=0.8118 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=4.1521e-07 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   301 | base=0.850973 | val=0.733379 | acc1=0.7634 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=3.5734e-07 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   303 | base=0.841831 | val=0.592582 | acc1=0.8078 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=3.0753e-07 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   305 | base=0.883670 | val=0.479493 | acc1=0.8407 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=2.6466e-07 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   307 | base=0.849040 | val=0.518557 | acc1=0.8293 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=2.2777e-07 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   309 | base=0.846588 | val=0.538774 | acc1=0.8241 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=1.9602e-07 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   311 | base=0.866139 | val=0.687354 | acc1=0.7772 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=1.687e-07 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   313 | base=0.841217 | val=0.524983 | acc1=0.8260 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=1.4518e-07 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   315 | base=0.860547 | val=0.538944 | acc1=0.8202 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=1.2495e-07 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   317 | base=0.895143 | val=0.476318 | acc1=0.8454 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=1.0753e-07 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   319 | base=0.883239 | val=0.588810 | acc1=0.8096 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=9.2543e-08 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   321 | base=0.853739 | val=0.513429 | acc1=0.8280 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=7.9643e-08 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   323 | base=0.846491 | val=0.523466 | acc1=0.8319 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=6.8542e-08 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   325 | base=0.827114 | val=0.530320 | acc1=0.8260 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=5.8988e-08 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   327 | base=0.958249 | val=0.548504 | acc1=0.8207 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=5.0766e-08 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   329 | base=0.842886 | val=0.531152 | acc1=0.8218 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=4.3689e-08 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   331 | base=0.810555 | val=0.501778 | acc1=0.8286 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=3.76e-08 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   333 | base=0.890776 | val=0.489617 | acc1=0.8401 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=3.2359e-08 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   335 | base=0.798894 | val=0.514561 | acc1=0.8335 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=2.7848e-08 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   337 | base=0.874295 | val=0.515014 | acc1=0.8287 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=2.3966e-08 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   339 | base=0.839661 | val=0.497373 | acc1=0.8354 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=2.0626e-08 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   341 | base=0.874239 | val=0.489630 | acc1=0.8380 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=1.7751e-08 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   343 | base=0.849622 | val=0.570244 | acc1=0.8124 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=1.5277e-08 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   345 | base=0.903100 | val=0.486509 | acc1=0.8409 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=1.3147e-08 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   347 | base=0.855226 | val=0.534063 | acc1=0.8226 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=1.1315e-08 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   349 | base=0.821241 | val=0.492533 | acc1=0.8373 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=9.7375e-09 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   351 | base=0.853664 | val=0.475137 | acc1=0.8414 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=8.3802e-09 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   353 | base=0.842586 | val=0.559023 | acc1=0.8206 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=7.2121e-09 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   355 | base=0.843074 | val=0.542046 | acc1=0.8241 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=6.2068e-09 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   357 | base=0.800731 | val=0.462533 | acc1=0.8455 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=5.3416e-09 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   359 | base=0.801413 | val=0.497116 | acc1=0.8347 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=4.5971e-09 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   361 | base=0.901751 | val=0.551244 | acc1=0.8195 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=3.9563e-09 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   363 | base=0.891023 | val=0.473894 | acc1=0.8422 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=3.4048e-09 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   365 | base=0.798038 | val=0.527462 | acc1=0.8315 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=2.9302e-09 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   367 | base=0.836920 | val=0.490260 | acc1=0.8381 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=2.5218e-09 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   369 | base=0.750745 | val=0.500551 | acc1=0.8351 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=2.1703e-09 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   371 | base=0.864353 | val=0.492097 | acc1=0.8388 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=1.8678e-09 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   373 | base=0.854152 | val=0.471341 | acc1=0.8447 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=1.6074e-09 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   375 | base=0.784920 | val=0.501759 | acc1=0.8368 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=1.3834e-09 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   377 | base=0.728792 | val=0.482239 | acc1=0.8420 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=1.1905e-09 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   379 | base=0.857041 | val=0.486891 | acc1=0.8386 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=1.0246e-09 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   381 | base=0.804923 | val=0.471608 | acc1=0.8414 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=8.8177e-10 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   383 | base=0.881285 | val=0.481263 | acc1=0.8455 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=7.5886e-10 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   385 | base=0.835995 | val=0.483696 | acc1=0.8380 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=6.5309e-10 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   387 | base=0.832668 | val=0.463215 | acc1=0.8463 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=5.6205e-10 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   389 | base=0.864273 | val=0.463775 | acc1=0.8471 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=4.8371e-10 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   391 | base=0.812525 | val=0.467826 | acc1=0.8448 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=4.1629e-10 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   393 | base=0.847716 | val=0.477883 | acc1=0.8444 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=3.5826e-10 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   395 | base=0.848598 | val=0.459579 | acc1=0.8506 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=3.0832e-10 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   397 | base=0.762513 | val=0.450917 | acc1=0.8509 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=2.6535e-10 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   399 | base=0.820230 | val=0.462897 | acc1=0.8472 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=2.2836e-10 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   401 | base=0.834551 | val=0.458527 | acc1=0.8465 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=1.9653e-10 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   403 | base=0.788639 | val=0.453556 | acc1=0.8495 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=1.6913e-10 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   405 | base=0.840190 | val=0.449207 | acc1=0.8508 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=1.4556e-10 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
   407 | base=0.782053 | val=0.459428 | acc1=0.8458 | Wμ=0.995 | Aμ=0.999 | Wmax=1.000 | Amax=1.000 |LR=1.2527e-10 | ‖g‖=nan | satA=nan | satW=nan | εμ=nan | εvar=nan | corr(ε,x)=nan | t=nans
