# callback_metrics keys:
# PSNR/B100
# PSNR/Set14
# PSNR/Set5
# PSNR/Urban100
# SSIM/B100
# SSIM/Set14
# SSIM/Set5
# SSIM/Urban100
# Val_loss/B100
# Val_loss/B100_epoch
# Val_loss/Set14
# Val_loss/Set14_epoch
# Val_loss/Set5
# Val_loss/Set5_epoch
# Val_loss/Urban100
# Val_loss/Urban100_epoch
     0 | train=nan | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=nan | gnorm=nan | Wμ=nan | Aμ=nan | t_train=nan | t_val=1.71 | mem=248.9 | psnr_b100=27.621, psnr_set14=28.302, psnr_set5=32.057, psnr_urban100=26.141, ssim_b100=0.738, ssim_set14=0.861, ssim_set5=0.906, ssim_urban100=0.963 |
    13 | train=0.004769 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.0053 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.58 | t_val=11.93 | mem=383.9 | psnr_b100=27.423, psnr_set14=28.095, psnr_set5=32.058, psnr_urban100=25.744, ssim_b100=0.731, ssim_set14=0.856, ssim_set5=0.909, ssim_urban100=0.959 |  | a_actual_b100=8.884, a_actual_set14=9.053, a_actual_set5=8.900, a_actual_urban100=9.269, a_max_b100=9.718, a_max_set14=9.836, a_max_set5=9.856, a_max_urban100=9.917, a_mean_b100=10.036, a_mean_set14=10.036, a_mean_set5=10.036, a_mean_urban100=10.036, w_actual_b100=10.035, w_actual_set14=10.035, w_actual_set5=10.035, w_actual_urban100=10.035, w_max_b100=10.073, w_max_set14=10.073, w_max_set5=10.073, w_max_urban100=10.073, w_mean_b100=9.978, w_mean_set14=9.978, w_mean_set5=9.978, w_mean_urban100=9.978
    14 | train=0.005131 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00568 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.65 | t_val=12.00 | mem=383.9 | psnr_b100=27.411, psnr_set14=28.030, psnr_set5=31.980, psnr_urban100=25.710, ssim_b100=0.731, ssim_set14=0.856, ssim_set5=0.909, ssim_urban100=0.958 |  | a_actual_b100=8.989, a_actual_set14=9.139, a_actual_set5=8.957, a_actual_urban100=9.379, a_max_b100=9.758, a_max_set14=9.860, a_max_set5=9.873, a_max_urban100=9.943, a_mean_b100=10.040, a_mean_set14=10.040, a_mean_set5=10.040, a_mean_urban100=10.040, w_actual_b100=10.040, w_actual_set14=10.040, w_actual_set5=10.040, w_actual_urban100=10.040, w_max_b100=10.085, w_max_set14=10.085, w_max_set5=10.085, w_max_urban100=10.085, w_mean_b100=9.979, w_mean_set14=9.979, w_mean_set5=9.979, w_mean_urban100=9.979
    15 | train=0.005622 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00606 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.65 | t_val=12.00 | mem=383.9 | psnr_b100=27.415, psnr_set14=28.033, psnr_set5=31.986, psnr_urban100=25.668, ssim_b100=0.731, ssim_set14=0.856, ssim_set5=0.909, ssim_urban100=0.958 |  | a_actual_b100=8.976, a_actual_set14=9.127, a_actual_set5=8.984, a_actual_urban100=9.356, a_max_b100=9.763, a_max_set14=9.870, a_max_set5=9.884, a_max_urban100=9.953, a_mean_b100=10.044, a_mean_set14=10.044, a_mean_set5=10.044, a_mean_urban100=10.044, w_actual_b100=10.045, w_actual_set14=10.045, w_actual_set5=10.045, w_actual_urban100=10.045, w_max_b100=10.093, w_max_set14=10.093, w_max_set5=10.093, w_max_urban100=10.093, w_mean_b100=9.979, w_mean_set14=9.979, w_mean_set5=9.979, w_mean_urban100=9.979
    16 | train=0.005810 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00644 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.60 | t_val=11.95 | mem=383.9 | psnr_b100=27.331, psnr_set14=27.960, psnr_set5=31.813, psnr_urban100=25.513, ssim_b100=0.729, ssim_set14=0.855, ssim_set5=0.906, ssim_urban100=0.957 |  | a_actual_b100=8.908, a_actual_set14=9.098, a_actual_set5=8.894, a_actual_urban100=9.325, a_max_b100=9.745, a_max_set14=9.888, a_max_set5=9.877, a_max_urban100=9.943, a_mean_b100=10.049, a_mean_set14=10.049, a_mean_set5=10.049, a_mean_urban100=10.049, w_actual_b100=10.051, w_actual_set14=10.051, w_actual_set5=10.051, w_actual_urban100=10.051, w_max_b100=10.109, w_max_set14=10.109, w_max_set5=10.109, w_max_urban100=10.109, w_mean_b100=9.980, w_mean_set14=9.980, w_mean_set5=9.980, w_mean_urban100=9.980
    17 | train=0.006861 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00682 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.61 | t_val=11.96 | mem=383.9 | psnr_b100=27.387, psnr_set14=27.994, psnr_set5=31.892, psnr_urban100=25.665, ssim_b100=0.729, ssim_set14=0.855, ssim_set5=0.905, ssim_urban100=0.958 |  | a_actual_b100=8.940, a_actual_set14=9.097, a_actual_set5=8.937, a_actual_urban100=9.337, a_max_b100=9.754, a_max_set14=9.887, a_max_set5=9.886, a_max_urban100=9.952, a_mean_b100=10.055, a_mean_set14=10.055, a_mean_set5=10.055, a_mean_urban100=10.055, w_actual_b100=10.054, w_actual_set14=10.054, w_actual_set5=10.054, w_actual_urban100=10.054, w_max_b100=10.119, w_max_set14=10.119, w_max_set5=10.119, w_max_urban100=10.119, w_mean_b100=9.980, w_mean_set14=9.980, w_mean_set5=9.980, w_mean_urban100=9.980
    18 | train=0.006359 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.0072 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.60 | t_val=11.95 | mem=383.9 | psnr_b100=27.324, psnr_set14=27.930, psnr_set5=31.840, psnr_urban100=25.522, ssim_b100=0.729, ssim_set14=0.855, ssim_set5=0.908, ssim_urban100=0.957 |  | a_actual_b100=8.924, a_actual_set14=9.098, a_actual_set5=8.931, a_actual_urban100=9.331, a_max_b100=9.763, a_max_set14=9.880, a_max_set5=9.901, a_max_urban100=9.966, a_mean_b100=10.060, a_mean_set14=10.060, a_mean_set5=10.060, a_mean_urban100=10.060, w_actual_b100=10.063, w_actual_set14=10.063, w_actual_set5=10.063, w_actual_urban100=10.063, w_max_b100=10.185, w_max_set14=10.185, w_max_set5=10.185, w_max_urban100=10.185, w_mean_b100=9.983, w_mean_set14=9.983, w_mean_set5=9.983, w_mean_urban100=9.983
    19 | train=0.008485 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00758 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.61 | t_val=11.96 | mem=383.9 | psnr_b100=27.350, psnr_set14=27.948, psnr_set5=31.831, psnr_urban100=25.520, ssim_b100=0.729, ssim_set14=0.854, ssim_set5=0.903, ssim_urban100=0.957 |  | a_actual_b100=8.893, a_actual_set14=9.079, a_actual_set5=8.914, a_actual_urban100=9.296, a_max_b100=9.772, a_max_set14=9.909, a_max_set5=9.907, a_max_urban100=9.976, a_mean_b100=10.067, a_mean_set14=10.067, a_mean_set5=10.067, a_mean_urban100=10.067, w_actual_b100=10.076, w_actual_set14=10.076, w_actual_set5=10.076, w_actual_urban100=10.076, w_max_b100=10.349, w_max_set14=10.349, w_max_set5=10.349, w_max_urban100=10.349, w_mean_b100=9.984, w_mean_set14=9.984, w_mean_set5=9.984, w_mean_urban100=9.984
    20 | train=0.007160 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00796 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.62 | t_val=11.97 | mem=383.9 | psnr_b100=27.234, psnr_set14=27.878, psnr_set5=31.634, psnr_urban100=25.396, ssim_b100=0.722, ssim_set14=0.849, ssim_set5=0.899, ssim_urban100=0.955 |  | a_actual_b100=8.888, a_actual_set14=9.071, a_actual_set5=8.909, a_actual_urban100=9.292, a_max_b100=9.773, a_max_set14=9.911, a_max_set5=9.906, a_max_urban100=9.973, a_mean_b100=10.071, a_mean_set14=10.071, a_mean_set5=10.071, a_mean_urban100=10.071, w_actual_b100=10.079, w_actual_set14=10.079, w_actual_set5=10.079, w_actual_urban100=10.079, w_max_b100=10.260, w_max_set14=10.260, w_max_set5=10.260, w_max_urban100=10.260, w_mean_b100=9.984, w_mean_set14=9.984, w_mean_set5=9.984, w_mean_urban100=9.984
    21 | train=0.009275 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00834 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.60 | t_val=11.95 | mem=383.9 | psnr_b100=27.207, psnr_set14=27.762, psnr_set5=31.447, psnr_urban100=25.273, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.891, ssim_urban100=0.955 |  | a_actual_b100=8.867, a_actual_set14=9.066, a_actual_set5=8.904, a_actual_urban100=9.261, a_max_b100=9.777, a_max_set14=9.905, a_max_set5=9.918, a_max_urban100=9.971, a_mean_b100=10.073, a_mean_set14=10.073, a_mean_set5=10.073, a_mean_urban100=10.073, w_actual_b100=10.082, w_actual_set14=10.082, w_actual_set5=10.082, w_actual_urban100=10.082, w_max_b100=10.196, w_max_set14=10.196, w_max_set5=10.196, w_max_urban100=10.196, w_mean_b100=9.986, w_mean_set14=9.986, w_mean_set5=9.986, w_mean_urban100=9.986
    22 | train=0.012303 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00872 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.72 | t_val=11.96 | mem=383.9 | psnr_b100=27.092, psnr_set14=27.602, psnr_set5=31.238, psnr_urban100=25.142, ssim_b100=0.706, ssim_set14=0.839, ssim_set5=0.881, ssim_urban100=0.953 |  | a_actual_b100=8.854, a_actual_set14=9.076, a_actual_set5=8.917, a_actual_urban100=9.270, a_max_b100=9.782, a_max_set14=9.935, a_max_set5=9.924, a_max_urban100=9.997, a_mean_b100=10.075, a_mean_set14=10.075, a_mean_set5=10.075, a_mean_urban100=10.075, w_actual_b100=10.082, w_actual_set14=10.082, w_actual_set5=10.082, w_actual_urban100=10.082, w_max_b100=10.192, w_max_set14=10.192, w_max_set5=10.192, w_max_urban100=10.192, w_mean_b100=9.986, w_mean_set14=9.986, w_mean_set5=9.986, w_mean_urban100=9.986
    23 | train=0.009986 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.0091 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.58 | t_val=11.94 | mem=383.9 | psnr_b100=27.191, psnr_set14=27.712, psnr_set5=31.396, psnr_urban100=25.296, ssim_b100=0.717, ssim_set14=0.848, ssim_set5=0.892, ssim_urban100=0.955 |  | a_actual_b100=8.896, a_actual_set14=9.095, a_actual_set5=8.922, a_actual_urban100=9.279, a_max_b100=9.790, a_max_set14=9.950, a_max_set5=9.922, a_max_urban100=9.998, a_mean_b100=10.079, a_mean_set14=10.079, a_mean_set5=10.079, a_mean_urban100=10.079, w_actual_b100=10.090, w_actual_set14=10.090, w_actual_set5=10.090, w_actual_urban100=10.090, w_max_b100=10.212, w_max_set14=10.212, w_max_set5=10.212, w_max_urban100=10.212, w_mean_b100=9.986, w_mean_set14=9.986, w_mean_set5=9.986, w_mean_urban100=9.986
