# callback_metrics keys:
# PSNR/B100
# PSNR/Set14
# PSNR/Set5
# PSNR/Urban100
# SSIM/B100
# SSIM/Set14
# SSIM/Set5
# SSIM/Urban100
# Val_loss/B100
# Val_loss/B100_epoch
# Val_loss/Set14
# Val_loss/Set14_epoch
# Val_loss/Set5
# Val_loss/Set5_epoch
# Val_loss/Urban100
# Val_loss/Urban100_epoch
     0 | train=nan | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=nan | gnorm=nan | Wμ=nan | Aμ=nan | t_train=nan | t_val=1.73 | mem=248.9 | psnr_set14=28.302, psnr_set5=32.057, psnr_urban100=26.141, ssim_set14=0.861, ssim_set5=0.906, ssim_urban100=0.963 |
    25 | train=0.051054 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01972 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.53 | t_val=11.88 | mem=383.9 | psnr_set14=24.988, psnr_set5=27.449, psnr_urban100=22.828, ssim_set14=0.765, ssim_set5=0.772, ssim_urban100=0.926 |  | a_actual_b100=9.068, a_actual_set14=9.261, a_actual_set5=9.164, a_actual_urban100=9.428, a_max_b100=10.023, a_max_set14=10.090, a_max_set5=10.081, a_max_urban100=10.117, a_mean_b100=10.117, a_mean_set14=10.117, a_mean_set5=10.117, a_mean_urban100=10.117, w_actual_b100=10.249, w_actual_set14=10.249, w_actual_set5=10.249, w_actual_urban100=10.249, w_max_b100=10.694, w_max_set14=10.694, w_max_set5=10.694, w_max_urban100=10.694, w_mean_b100=10.013, w_mean_set14=10.013, w_mean_set5=10.013, w_mean_urban100=10.013
    26 | train=0.974782 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.02 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.56 | t_val=11.91 | mem=383.9 | psnr_set14=8.234, psnr_set5=8.633, psnr_urban100=7.740, ssim_set14=0.166, ssim_set5=0.101, ssim_urban100=0.244 |  | a_actual_b100=9.656, a_actual_set14=9.655, a_actual_set5=9.651, a_actual_urban100=9.657, a_max_b100=10.119, a_max_set14=10.119, a_max_set5=10.119, a_max_urban100=10.119, a_mean_b100=9.679, a_mean_set14=9.679, a_mean_set5=9.679, a_mean_urban100=9.679, w_actual_b100=9.910, w_actual_set14=9.910, w_actual_set5=9.910, w_actual_urban100=9.910, w_max_b100=10.715, w_max_set14=10.715, w_max_set5=10.715, w_max_urban100=10.715, w_mean_b100=9.572, w_mean_set14=9.572, w_mean_set5=9.572, w_mean_urban100=9.572
    27 | train=2.435374 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.02 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.55 | t_val=11.90 | mem=383.9 | psnr_set14=9.075, psnr_set5=8.567, psnr_urban100=8.802, ssim_set14=0.092, ssim_set5=0.066, ssim_urban100=0.193 |  | a_actual_b100=8.926, a_actual_set14=8.926, a_actual_set5=8.926, a_actual_urban100=8.926, a_max_b100=10.224, a_max_set14=10.224, a_max_set5=10.224, a_max_urban100=10.224, a_mean_b100=9.196, a_mean_set14=9.196, a_mean_set5=9.196, a_mean_urban100=9.196, w_actual_b100=9.607, w_actual_set14=9.607, w_actual_set5=9.607, w_actual_urban100=9.607, w_max_b100=10.533, w_max_set14=10.533, w_max_set5=10.533, w_max_urban100=10.533, w_mean_b100=8.921, w_mean_set14=8.921, w_mean_set5=8.921, w_mean_urban100=8.921
    28 | train=1.805048 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.02 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.53 | t_val=11.87 | mem=383.9 | psnr_set14=12.094, psnr_set5=11.592, psnr_urban100=11.685, ssim_set14=0.193, ssim_set5=0.123, ssim_urban100=0.442 |  | a_actual_b100=8.302, a_actual_set14=8.301, a_actual_set5=8.286, a_actual_urban100=8.325, a_max_b100=9.585, a_max_set14=9.585, a_max_set5=9.585, a_max_urban100=9.585, a_mean_b100=8.354, a_mean_set14=8.354, a_mean_set5=8.354, a_mean_urban100=8.354, w_actual_b100=8.647, w_actual_set14=8.647, w_actual_set5=8.647, w_actual_urban100=8.647, w_max_b100=10.087, w_max_set14=10.087, w_max_set5=10.087, w_max_urban100=10.087, w_mean_b100=7.723, w_mean_set14=7.723, w_mean_set5=7.723, w_mean_urban100=7.723
    29 | train=1.730439 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.02 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.56 | t_val=11.92 | mem=383.9 | psnr_set14=12.456, psnr_set5=12.282, psnr_urban100=11.964, ssim_set14=0.215, ssim_set5=0.157, ssim_urban100=0.508 |  | a_actual_b100=7.426, a_actual_set14=7.426, a_actual_set5=7.426, a_actual_urban100=7.427, a_max_b100=9.209, a_max_set14=9.209, a_max_set5=9.209, a_max_urban100=9.209, a_mean_b100=7.476, a_mean_set14=7.476, a_mean_set5=7.476, a_mean_urban100=7.476, w_actual_b100=7.665, w_actual_set14=7.665, w_actual_set5=7.665, w_actual_urban100=7.665, w_max_b100=9.555, w_max_set14=9.555, w_max_set5=9.555, w_max_urban100=9.555, w_mean_b100=6.591, w_mean_set14=6.591, w_mean_set5=6.591, w_mean_urban100=6.591
    30 | train=1.448278 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.02 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.58 | t_val=11.94 | mem=383.9 | psnr_set14=14.937, psnr_set5=15.074, psnr_urban100=14.407, ssim_set14=0.349, ssim_set5=0.242, ssim_urban100=0.670 |  | a_actual_b100=6.596, a_actual_set14=6.596, a_actual_set5=6.596, a_actual_urban100=6.596, a_max_b100=8.758, a_max_set14=8.758, a_max_set5=8.758, a_max_urban100=8.758, a_mean_b100=6.607, a_mean_set14=6.607, a_mean_set5=6.607, a_mean_urban100=6.607, w_actual_b100=6.711, w_actual_set14=6.711, w_actual_set5=6.711, w_actual_urban100=6.711, w_max_b100=9.301, w_max_set14=9.301, w_max_set5=9.301, w_max_urban100=9.301, w_mean_b100=5.611, w_mean_set14=5.611, w_mean_set5=5.611, w_mean_urban100=5.611
    31 | train=1.056735 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.02 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.50 | t_val=11.85 | mem=383.9 | psnr_set14=13.989, psnr_set5=13.924, psnr_urban100=13.650, ssim_set14=0.322, ssim_set5=0.220, ssim_urban100=0.671 |  | a_actual_b100=5.778, a_actual_set14=5.778, a_actual_set5=5.778, a_actual_urban100=5.778, a_max_b100=8.248, a_max_set14=8.248, a_max_set5=8.248, a_max_urban100=8.248, a_mean_b100=5.801, a_mean_set14=5.801, a_mean_set5=5.801, a_mean_urban100=5.801, w_actual_b100=5.858, w_actual_set14=5.858, w_actual_set5=5.858, w_actual_urban100=5.858, w_max_b100=8.974, w_max_set14=8.974, w_max_set5=8.974, w_max_urban100=8.974, w_mean_b100=4.807, w_mean_set14=4.807, w_mean_set5=4.807, w_mean_urban100=4.807
    32 | train=0.653648 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.02 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.54 | t_val=11.89 | mem=383.9 | psnr_set14=15.517, psnr_set5=15.252, psnr_urban100=14.780, ssim_set14=0.441, ssim_set5=0.328, ssim_urban100=0.716 |  | a_actual_b100=5.106, a_actual_set14=5.106, a_actual_set5=5.106, a_actual_urban100=5.106, a_max_b100=7.679, a_max_set14=7.679, a_max_set5=7.679, a_max_urban100=7.679, a_mean_b100=5.129, a_mean_set14=5.129, a_mean_set5=5.129, a_mean_urban100=5.129, w_actual_b100=5.095, w_actual_set14=5.095, w_actual_set5=5.095, w_actual_urban100=5.095, w_max_b100=8.592, w_max_set14=8.592, w_max_set5=8.592, w_max_urban100=8.592, w_mean_b100=4.252, w_mean_set14=4.252, w_mean_set5=4.252, w_mean_urban100=4.252
    33 | train=0.434957 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.02 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.54 | t_val=11.90 | mem=383.9 | psnr_set14=17.764, psnr_set5=17.577, psnr_urban100=16.747, ssim_set14=0.463, ssim_set5=0.331, ssim_urban100=0.783 |  | a_actual_b100=4.493, a_actual_set14=4.493, a_actual_set5=4.493, a_actual_urban100=4.493, a_max_b100=7.200, a_max_set14=7.200, a_max_set5=7.200, a_max_urban100=7.200, a_mean_b100=4.512, a_mean_set14=4.512, a_mean_set5=4.512, a_mean_urban100=4.512, w_actual_b100=4.599, w_actual_set14=4.599, w_actual_set5=4.599, w_actual_urban100=4.599, w_max_b100=8.170, w_max_set14=8.170, w_max_set5=8.170, w_max_urban100=8.170, w_mean_b100=3.986, w_mean_set14=3.986, w_mean_set5=3.986, w_mean_urban100=3.986
    34 | train=0.335108 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.02 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.55 | t_val=11.90 | mem=383.9 | psnr_set14=15.054, psnr_set5=15.054, psnr_urban100=14.347, ssim_set14=0.411, ssim_set5=0.281, ssim_urban100=0.693 |  | a_actual_b100=4.004, a_actual_set14=4.004, a_actual_set5=4.004, a_actual_urban100=4.004, a_max_b100=6.728, a_max_set14=6.728, a_max_set5=6.728, a_max_urban100=6.728, a_mean_b100=4.010, a_mean_set14=4.010, a_mean_set5=4.010, a_mean_urban100=4.010, w_actual_b100=4.299, w_actual_set14=4.299, w_actual_set5=4.299, w_actual_urban100=4.299, w_max_b100=7.728, w_max_set14=7.728, w_max_set5=7.728, w_max_urban100=7.728, w_mean_b100=3.869, w_mean_set14=3.869, w_mean_set5=3.869, w_mean_urban100=3.869
    35 | train=0.229968 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.02 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.54 | t_val=11.89 | mem=383.9 | psnr_set14=20.178, psnr_set5=20.177, psnr_urban100=19.004, ssim_set14=0.549, ssim_set5=0.412, ssim_urban100=0.832 |  | a_actual_b100=3.726, a_actual_set14=3.726, a_actual_set5=3.726, a_actual_urban100=3.726, a_max_b100=6.209, a_max_set14=6.209, a_max_set5=6.209, a_max_urban100=6.209, a_mean_b100=3.740, a_mean_set14=3.740, a_mean_set5=3.740, a_mean_urban100=3.740, w_actual_b100=4.148, w_actual_set14=4.148, w_actual_set5=4.148, w_actual_urban100=4.148, w_max_b100=7.267, w_max_set14=7.267, w_max_set5=7.267, w_max_urban100=7.267, w_mean_b100=3.809, w_mean_set14=3.809, w_mean_set5=3.809, w_mean_urban100=3.809
    36 | train=0.176047 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.02 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.63 | t_val=11.91 | mem=383.9 | psnr_set14=17.540, psnr_set5=17.044, psnr_urban100=16.595, ssim_set14=0.483, ssim_set5=0.323, ssim_urban100=0.770 |  | a_actual_b100=3.603, a_actual_set14=3.603, a_actual_set5=3.603, a_actual_urban100=3.603, a_max_b100=5.728, a_max_set14=5.728, a_max_set5=5.728, a_max_urban100=5.728, a_mean_b100=3.623, a_mean_set14=3.623, a_mean_set5=3.623, a_mean_urban100=3.623, w_actual_b100=4.061, w_actual_set14=4.061, w_actual_set5=4.061, w_actual_urban100=4.061, w_max_b100=6.781, w_max_set14=6.781, w_max_set5=6.781, w_max_urban100=6.781, w_mean_b100=3.781, w_mean_set14=3.781, w_mean_set5=3.781, w_mean_urban100=3.781
    37 | train=0.145978 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.02 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.57 | t_val=11.92 | mem=383.9 | psnr_set14=20.611, psnr_set5=21.308, psnr_urban100=19.665, ssim_set14=0.531, ssim_set5=0.435, ssim_urban100=0.861 |  | a_actual_b100=3.552, a_actual_set14=3.552, a_actual_set5=3.552, a_actual_urban100=3.552, a_max_b100=5.170, a_max_set14=5.170, a_max_set5=5.170, a_max_urban100=5.170, a_mean_b100=3.570, a_mean_set14=3.570, a_mean_set5=3.570, a_mean_urban100=3.570, w_actual_b100=3.984, w_actual_set14=3.984, w_actual_set5=3.984, w_actual_urban100=3.984, w_max_b100=6.304, w_max_set14=6.304, w_max_set5=6.304, w_max_urban100=6.304, w_mean_b100=3.770, w_mean_set14=3.770, w_mean_set5=3.770, w_mean_urban100=3.770
    38 | train=0.123484 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.02 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.56 | t_val=11.90 | mem=383.9 | psnr_set14=22.092, psnr_set5=22.768, psnr_urban100=20.674, ssim_set14=0.589, ssim_set5=0.488, ssim_urban100=0.872 |  | a_actual_b100=3.518, a_actual_set14=3.518, a_actual_set5=3.518, a_actual_urban100=3.518, a_max_b100=4.524, a_max_set14=4.524, a_max_set5=4.524, a_max_urban100=4.524, a_mean_b100=3.532, a_mean_set14=3.532, a_mean_set5=3.532, a_mean_urban100=3.532, w_actual_b100=3.934, w_actual_set14=3.934, w_actual_set5=3.934, w_actual_urban100=3.934, w_max_b100=5.833, w_max_set14=5.833, w_max_set5=5.833, w_max_urban100=5.833, w_mean_b100=3.766, w_mean_set14=3.766, w_mean_set5=3.766, w_mean_urban100=3.766
    39 | train=0.086827 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.02 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.56 | t_val=11.91 | mem=383.9 | psnr_set14=22.866, psnr_set5=23.713, psnr_urban100=21.215, ssim_set14=0.567, ssim_set5=0.500, ssim_urban100=0.871 |  | a_actual_b100=3.493, a_actual_set14=3.493, a_actual_set5=3.493, a_actual_urban100=3.493, a_max_b100=3.807, a_max_set14=3.807, a_max_set5=3.807, a_max_urban100=3.807, a_mean_b100=3.509, a_mean_set14=3.509, a_mean_set5=3.509, a_mean_urban100=3.509, w_actual_b100=3.909, w_actual_set14=3.909, w_actual_set5=3.909, w_actual_urban100=3.909, w_max_b100=5.392, w_max_set14=5.392, w_max_set5=5.392, w_max_urban100=5.392, w_mean_b100=3.765, w_mean_set14=3.765, w_mean_set5=3.765, w_mean_urban100=3.765
    40 | train=0.062963 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.02 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.55 | t_val=11.90 | mem=383.9 | psnr_set14=22.708, psnr_set5=23.741, psnr_urban100=20.919, ssim_set14=0.657, ssim_set5=0.574, ssim_urban100=0.879 |  | a_actual_b100=3.490, a_actual_set14=3.490, a_actual_set5=3.490, a_actual_urban100=3.490, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.503, a_mean_set14=3.503, a_mean_set5=3.503, a_mean_urban100=3.503, w_actual_b100=3.883, w_actual_set14=3.883, w_actual_set5=3.883, w_actual_urban100=3.883, w_max_b100=4.907, w_max_set14=4.907, w_max_set5=4.907, w_max_urban100=4.907, w_mean_b100=3.765, w_mean_set14=3.765, w_mean_set5=3.765, w_mean_urban100=3.765
    41 | train=0.063513 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.02 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.50 | t_val=11.84 | mem=383.9 | psnr_set14=24.558, psnr_set5=25.805, psnr_urban100=22.340, ssim_set14=0.708, ssim_set5=0.637, ssim_urban100=0.900 |  | a_actual_b100=3.486, a_actual_set14=3.486, a_actual_set5=3.486, a_actual_urban100=3.486, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.502, a_mean_set14=3.502, a_mean_set5=3.502, a_mean_urban100=3.502, w_actual_b100=3.867, w_actual_set14=3.867, w_actual_set5=3.867, w_actual_urban100=3.867, w_max_b100=4.392, w_max_set14=4.392, w_max_set5=4.392, w_max_urban100=4.392, w_mean_b100=3.765, w_mean_set14=3.765, w_mean_set5=3.765, w_mean_urban100=3.765
    42 | train=0.060837 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.02 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.68 | t_val=12.03 | mem=383.9 | psnr_set14=23.651, psnr_set5=25.056, psnr_urban100=21.555, ssim_set14=0.697, ssim_set5=0.647, ssim_urban100=0.897 |  | a_actual_b100=3.486, a_actual_set14=3.486, a_actual_set5=3.486, a_actual_urban100=3.486, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.500, a_mean_set14=3.500, a_mean_set5=3.500, a_mean_urban100=3.500, w_actual_b100=3.852, w_actual_set14=3.852, w_actual_set5=3.852, w_actual_urban100=3.852, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.765, w_mean_set14=3.765, w_mean_set5=3.765, w_mean_urban100=3.765
    43 | train=0.068321 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.019964 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.63 | t_val=11.98 | mem=383.9 | psnr_set14=24.094, psnr_set5=25.523, psnr_urban100=22.126, ssim_set14=0.703, ssim_set5=0.617, ssim_urban100=0.901 |  | a_actual_b100=3.486, a_actual_set14=3.486, a_actual_set5=3.486, a_actual_urban100=3.486, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.499, a_mean_set14=3.499, a_mean_set5=3.499, a_mean_urban100=3.499, w_actual_b100=3.849, w_actual_set14=3.849, w_actual_set5=3.849, w_actual_urban100=3.849, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.765, w_mean_set14=3.765, w_mean_set5=3.765, w_mean_urban100=3.765
    44 | train=0.047659 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.019926 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.63 | t_val=11.98 | mem=383.9 | psnr_set14=23.421, psnr_set5=24.583, psnr_urban100=21.649, ssim_set14=0.732, ssim_set5=0.698, ssim_urban100=0.893 |  | a_actual_b100=3.486, a_actual_set14=3.486, a_actual_set5=3.486, a_actual_urban100=3.486, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.499, a_mean_set14=3.499, a_mean_set5=3.499, a_mean_urban100=3.499, w_actual_b100=3.849, w_actual_set14=3.849, w_actual_set5=3.849, w_actual_urban100=3.849, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.765, w_mean_set14=3.765, w_mean_set5=3.765, w_mean_urban100=3.765
    45 | train=0.058521 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.019888 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.64 | t_val=11.99 | mem=383.9 | psnr_set14=22.088, psnr_set5=23.144, psnr_urban100=20.662, ssim_set14=0.717, ssim_set5=0.659, ssim_urban100=0.893 |  | a_actual_b100=3.486, a_actual_set14=3.486, a_actual_set5=3.486, a_actual_urban100=3.486, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.499, a_mean_set14=3.499, a_mean_set5=3.499, a_mean_urban100=3.499, w_actual_b100=3.849, w_actual_set14=3.849, w_actual_set5=3.849, w_actual_urban100=3.849, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.765, w_mean_set14=3.765, w_mean_set5=3.765, w_mean_urban100=3.765
    46 | train=0.070172 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.019851 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.62 | t_val=11.97 | mem=383.9 | psnr_set14=23.861, psnr_set5=25.165, psnr_urban100=22.058, ssim_set14=0.702, ssim_set5=0.635, ssim_urban100=0.901 |  | a_actual_b100=3.483, a_actual_set14=3.483, a_actual_set5=3.483, a_actual_urban100=3.483, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.499, a_mean_set14=3.499, a_mean_set5=3.499, a_mean_urban100=3.499, w_actual_b100=3.849, w_actual_set14=3.849, w_actual_set5=3.849, w_actual_urban100=3.849, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.765, w_mean_set14=3.765, w_mean_set5=3.765, w_mean_urban100=3.765
    47 | train=0.039822 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.019813 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.65 | t_val=11.99 | mem=383.9 | psnr_set14=25.310, psnr_set5=27.354, psnr_urban100=22.892, ssim_set14=0.755, ssim_set5=0.724, ssim_urban100=0.914 |  | a_actual_b100=3.486, a_actual_set14=3.486, a_actual_set5=3.486, a_actual_urban100=3.486, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.499, a_mean_set14=3.499, a_mean_set5=3.499, a_mean_urban100=3.499, w_actual_b100=3.849, w_actual_set14=3.849, w_actual_set5=3.849, w_actual_urban100=3.849, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.765, w_mean_set14=3.765, w_mean_set5=3.765, w_mean_urban100=3.765
    48 | train=0.043923 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.019775 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.63 | t_val=11.97 | mem=383.9 | psnr_set14=25.397, psnr_set5=27.706, psnr_urban100=22.917, ssim_set14=0.756, ssim_set5=0.738, ssim_urban100=0.914 |  | a_actual_b100=3.486, a_actual_set14=3.486, a_actual_set5=3.486, a_actual_urban100=3.486, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.500, a_mean_set14=3.500, a_mean_set5=3.500, a_mean_urban100=3.500, w_actual_b100=3.849, w_actual_set14=3.849, w_actual_set5=3.849, w_actual_urban100=3.849, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.765, w_mean_set14=3.765, w_mean_set5=3.765, w_mean_urban100=3.765
    49 | train=0.035316 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.019738 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.59 | t_val=11.94 | mem=383.9 | psnr_set14=24.894, psnr_set5=26.720, psnr_urban100=22.633, ssim_set14=0.739, ssim_set5=0.710, ssim_urban100=0.910 |  | a_actual_b100=3.486, a_actual_set14=3.486, a_actual_set5=3.486, a_actual_urban100=3.486, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.500, a_mean_set14=3.500, a_mean_set5=3.500, a_mean_urban100=3.500, w_actual_b100=3.849, w_actual_set14=3.849, w_actual_set5=3.849, w_actual_urban100=3.849, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.765, w_mean_set14=3.765, w_mean_set5=3.765, w_mean_urban100=3.765
    50 | train=0.038924 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.0197 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.59 | t_val=11.92 | mem=383.9 | psnr_set14=25.134, psnr_set5=27.292, psnr_urban100=22.801, ssim_set14=0.779, ssim_set5=0.774, ssim_urban100=0.916 |  | a_actual_b100=3.486, a_actual_set14=3.486, a_actual_set5=3.486, a_actual_urban100=3.486, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.499, a_mean_set14=3.499, a_mean_set5=3.499, a_mean_urban100=3.499, w_actual_b100=3.849, w_actual_set14=3.849, w_actual_set5=3.849, w_actual_urban100=3.849, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.765, w_mean_set14=3.765, w_mean_set5=3.765, w_mean_urban100=3.765
    51 | train=0.033835 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.019663 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.65 | t_val=11.99 | mem=383.9 | psnr_set14=24.994, psnr_set5=27.404, psnr_urban100=22.631, ssim_set14=0.769, ssim_set5=0.755, ssim_urban100=0.910 |  | a_actual_b100=3.486, a_actual_set14=3.486, a_actual_set5=3.486, a_actual_urban100=3.486, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.499, a_mean_set14=3.499, a_mean_set5=3.499, a_mean_urban100=3.499, w_actual_b100=3.849, w_actual_set14=3.849, w_actual_set5=3.849, w_actual_urban100=3.849, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.765, w_mean_set14=3.765, w_mean_set5=3.765, w_mean_urban100=3.765
    52 | train=0.041205 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.019626 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.70 | t_val=11.96 | mem=383.9 | psnr_set14=25.753, psnr_set5=28.219, psnr_urban100=23.155, ssim_set14=0.769, ssim_set5=0.758, ssim_urban100=0.917 |  | a_actual_b100=3.486, a_actual_set14=3.486, a_actual_set5=3.486, a_actual_urban100=3.486, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.499, a_mean_set14=3.499, a_mean_set5=3.499, a_mean_urban100=3.499, w_actual_b100=3.849, w_actual_set14=3.849, w_actual_set5=3.849, w_actual_urban100=3.849, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.765, w_mean_set14=3.765, w_mean_set5=3.765, w_mean_urban100=3.765
    53 | train=0.040104 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.019588 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.59 | t_val=11.94 | mem=383.9 | psnr_set14=25.569, psnr_set5=27.883, psnr_urban100=23.124, ssim_set14=0.785, ssim_set5=0.779, ssim_urban100=0.918 |  | a_actual_b100=3.485, a_actual_set14=3.486, a_actual_set5=3.486, a_actual_urban100=3.486, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.500, a_mean_set14=3.500, a_mean_set5=3.500, a_mean_urban100=3.500, w_actual_b100=3.849, w_actual_set14=3.849, w_actual_set5=3.849, w_actual_urban100=3.849, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.765, w_mean_set14=3.765, w_mean_set5=3.765, w_mean_urban100=3.765
