     0 | base=nan | val=1.104183 | acc1=nan | Wμ=nan | Aμ=nan | Wmax=nan | Amax=nan |LR=nan | t=nans
     0 | base=nan | val=1.104352 | acc1=0.7034 | Wμ=11.367 | Aμ=20.000 | Wmax=12.587 | Amax=14.104 |LR=nan | t=nans
     0 | base=nan | val=1.104495 | acc1=0.7028 | Wμ=10.000 | Aμ=20.000 | Wmax=10.000 | Amax=14.105 |LR=nan | t=nans
     0 | base=nan | val=1.104728 | acc1=0.7024 | Wμ=10.000 | Aμ=10.000 | Wmax=10.000 | Amax=9.988 |LR=nan | t=nans
# epoch | BaseLoss | ValLoss | Acc@1 | MeanWBits | MeanABits | MaxWBits | MaxABits | LR | GradNorm | WSat | ASat | NoiseMean | NoiseVar | NoiseCorr | Temp | EpochTime(s)
     0 | base=nan | val=1.111712 | acc1=0.7035 | Wμ=10.000 | Aμ=10.000 | Wmax=10.000 | Amax=9.976 |LR=nan | t=nans
     0 | base=0.192381 | val=1.153065 | acc1=0.6968 | Wμ=10.000 | Aμ=10.000 | Wmax=10.001 | Amax=10.000 |LR=9.8e-05 | t=9.02s
     1 | base=0.113478 | val=1.122779 | acc1=0.6992 | Wμ=10.000 | Aμ=10.001 | Wmax=10.007 | Amax=10.001 |LR=0.000198 | t=8.96s
     2 | base=0.080456 | val=1.118119 | acc1=0.6995 | Wμ=10.000 | Aμ=10.001 | Wmax=10.013 | Amax=10.003 |LR=0.000298 | t=8.97s
     3 | base=0.062121 | val=1.112366 | acc1=0.7001 | Wμ=10.000 | Aμ=10.003 | Wmax=10.020 | Amax=10.006 |LR=0.000398 | t=9.00s
     4 | base=0.051887 | val=1.111694 | acc1=0.6992 | Wμ=10.001 | Aμ=10.005 | Wmax=10.032 | Amax=10.008 |LR=0.000498 | t=9.04s
     5 | base=0.044344 | val=1.112818 | acc1=0.6980 | Wμ=10.001 | Aμ=10.009 | Wmax=10.042 | Amax=10.014 |LR=0.000598 | t=9.03s
     6 | base=0.039336 | val=1.112484 | acc1=0.7003 | Wμ=10.001 | Aμ=10.014 | Wmax=10.048 | Amax=10.025 |LR=0.000698 | t=9.06s
     7 | base=0.035574 | val=1.114819 | acc1=0.7001 | Wμ=10.002 | Aμ=10.021 | Wmax=10.058 | Amax=10.038 |LR=0.000798 | t=9.05s
     8 | base=0.032376 | val=1.116232 | acc1=0.6975 | Wμ=10.003 | Aμ=10.028 | Wmax=10.061 | Amax=10.054 |LR=0.000898 | t=9.04s
     9 | base=0.027950 | val=1.122928 | acc1=0.6987 | Wμ=10.004 | Aμ=10.036 | Wmax=10.063 | Amax=10.071 |LR=0.000998 | t=9.10s
    10 | base=0.026530 | val=1.121675 | acc1=0.6977 | Wμ=10.005 | Aμ=10.046 | Wmax=10.070 | Amax=10.088 |LR=0.001098 | t=9.03s
    11 | base=0.025290 | val=1.125273 | acc1=0.6960 | Wμ=10.006 | Aμ=10.057 | Wmax=10.071 | Amax=10.105 |LR=0.001198 | t=9.03s
    12 | base=0.025511 | val=1.133689 | acc1=0.6931 | Wμ=10.008 | Aμ=10.071 | Wmax=10.075 | Amax=10.131 |LR=0.001298 | t=9.04s
    13 | base=0.022815 | val=1.118825 | acc1=0.6969 | Wμ=10.010 | Aμ=10.087 | Wmax=10.081 | Amax=10.159 |LR=0.001398 | t=9.04s
    14 | base=0.025286 | val=1.128099 | acc1=0.6930 | Wμ=10.012 | Aμ=10.106 | Wmax=10.093 | Amax=10.194 |LR=0.001498 | t=9.04s
    15 | base=0.023693 | val=1.128551 | acc1=0.6955 | Wμ=10.015 | Aμ=10.126 | Wmax=10.093 | Amax=10.230 |LR=0.001598 | t=9.03s
