     0 | base=nan | val=nan | acc1=0.7031 | Wμ=nan | Aμ=nan | Wmax=nan | Amax=nan |LR=nan | t=nans
     0 | base=nan | val=1.104401 | acc1=0.7032 | Wμ=11.367 | Aμ=20.000 | Wmax=12.587 | Amax=14.104 |LR=nan | t=nans
     0 | base=nan | val=1.104483 | acc1=0.7030 | Wμ=10.000 | Aμ=20.000 | Wmax=10.000 | Amax=14.105 |LR=nan | t=nans
     0 | base=nan | val=1.104656 | acc1=0.7024 | Wμ=10.000 | Aμ=10.000 | Wmax=10.000 | Amax=9.987 |LR=nan | t=nans
# epoch | BaseLoss | ValLoss | Acc@1 | MeanWBits | MeanABits | MaxWBits | MaxABits | LR | EpochTime(s)
     0 | base=nan | val=1.111653 | acc1=0.7025 | Wμ=10.000 | Aμ=10.000 | Wmax=10.000 | Amax=9.976 |LR=nan | t=nans
     0 | base=0.116863 | val=1.128398 | acc1=0.6980 | Wμ=10.000 | Aμ=10.000 | Wmax=10.007 | Amax=10.001 |LR=0.00049 | t=10.69s
     1 | base=0.067576 | val=1.118044 | acc1=0.6978 | Wμ=10.000 | Aμ=10.002 | Wmax=10.017 | Amax=10.004 |LR=0.00099 | t=9.41s
     2 | base=0.048403 | val=1.115409 | acc1=0.6963 | Wμ=10.001 | Aμ=10.006 | Wmax=10.029 | Amax=10.013 |LR=0.00149 | t=9.38s
     3 | base=0.040074 | val=1.119546 | acc1=0.6989 | Wμ=10.002 | Aμ=10.014 | Wmax=10.039 | Amax=10.033 |LR=0.00199 | t=9.43s
     4 | base=0.038358 | val=1.135743 | acc1=0.6946 | Wμ=10.004 | Aμ=10.026 | Wmax=10.057 | Amax=10.051 |LR=0.00249 | t=9.42s
     5 | base=0.037986 | val=1.142126 | acc1=0.6925 | Wμ=10.006 | Aμ=10.042 | Wmax=10.073 | Amax=10.089 |LR=0.00299 | t=9.45s
     6 | base=0.040161 | val=1.149117 | acc1=0.6924 | Wμ=10.010 | Aμ=10.070 | Wmax=10.095 | Amax=10.139 |LR=0.00349 | t=9.39s
     7 | base=0.045127 | val=1.157966 | acc1=0.6861 | Wμ=10.016 | Aμ=10.102 | Wmax=10.099 | Amax=10.194 |LR=0.00399 | t=9.46s
     8 | base=0.061652 | val=1.189621 | acc1=0.6773 | Wμ=10.025 | Aμ=10.132 | Wmax=10.141 | Amax=10.237 |LR=0.00449 | t=9.43s
     9 | base=0.087022 | val=1.210076 | acc1=0.6702 | Wμ=10.038 | Aμ=10.173 | Wmax=10.171 | Amax=10.298 |LR=0.00499 | t=9.42s
    10 | base=0.116572 | val=1.289511 | acc1=0.6520 | Wμ=10.059 | Aμ=10.214 | Wmax=10.243 | Amax=10.364 |LR=0.00549 | t=9.42s
    11 | base=0.164030 | val=1.316939 | acc1=0.6462 | Wμ=10.090 | Aμ=10.249 | Wmax=10.325 | Amax=10.450 |LR=0.00599 | t=9.45s
    12 | base=0.189734 | val=1.332034 | acc1=0.6424 | Wμ=10.125 | Aμ=10.285 | Wmax=10.393 | Amax=10.545 |LR=0.00649 | t=9.41s
    13 | base=0.218892 | val=1.346933 | acc1=0.6330 | Wμ=10.165 | Aμ=10.314 | Wmax=10.479 | Amax=10.591 |LR=0.00699 | t=9.48s
    14 | base=0.209528 | val=1.347077 | acc1=0.6397 | Wμ=10.205 | Aμ=10.356 | Wmax=10.538 | Amax=10.614 |LR=0.00749 | t=9.39s
    15 | base=0.207566 | val=1.327009 | acc1=0.6386 | Wμ=10.246 | Aμ=10.406 | Wmax=10.634 | Amax=10.651 |LR=0.00799 | t=9.44s
    16 | base=0.242921 | val=1.399081 | acc1=0.6307 | Wμ=10.288 | Aμ=10.442 | Wmax=10.776 | Amax=10.727 |LR=0.00849 | t=9.42s
    17 | base=0.235889 | val=1.300709 | acc1=0.6394 | Wμ=10.334 | Aμ=10.465 | Wmax=10.871 | Amax=10.854 |LR=0.00899 | t=9.45s
    18 | base=0.229309 | val=1.369657 | acc1=0.6318 | Wμ=10.382 | Aμ=10.476 | Wmax=10.986 | Amax=10.767 |LR=0.00949 | t=9.45s
    19 | base=0.226112 | val=1.383177 | acc1=0.6322 | Wμ=10.428 | Aμ=10.494 | Wmax=11.047 | Amax=10.838 |LR=0.00999 | t=9.44s
    20 | base=0.250822 | val=1.387866 | acc1=0.6255 | Wμ=8.851 | Aμ=9.161 | Wmax=9.335 | Amax=10.256 |LR=0.01 | t=9.45s
    21 | base=0.278229 | val=1.591646 | acc1=0.5822 | Wμ=7.140 | Aμ=7.554 | Wmax=7.762 | Amax=9.177 |LR=0.01 | t=9.41s
    22 | base=0.273285 | val=1.461839 | acc1=0.6144 | Wμ=5.656 | Aμ=6.308 | Wmax=6.459 | Amax=7.820 |LR=0.01 | t=9.42s
    23 | base=0.353216 | val=1.613037 | acc1=0.5799 | Wμ=4.364 | Aμ=5.542 | Wmax=5.358 | Amax=7.087 |LR=0.01 | t=9.39s
    24 | base=0.622536 | val=1.999833 | acc1=0.4883 | Wμ=3.283 | Aμ=5.138 | Wmax=4.585 | Amax=6.524 |LR=0.01 | t=9.45s
    25 | base=0.867297 | val=3.399506 | acc1=0.2719 | Wμ=2.457 | Aμ=4.827 | Wmax=4.087 | Amax=6.150 |LR=0.01 | t=9.41s
    26 | base=1.096035 | val=4.210283 | acc1=0.1992 | Wμ=1.835 | Aμ=4.429 | Wmax=3.585 | Amax=5.755 |LR=0.01 | t=9.42s
    27 | base=1.402141 | val=5.321928 | acc1=0.1081 | Wμ=1.465 | Aμ=4.135 | Wmax=3.170 | Amax=5.392 |LR=0.01 | t=9.38s
    28 | base=1.455077 | val=4.369043 | acc1=0.1200 | Wμ=1.272 | Aμ=3.698 | Wmax=2.807 | Amax=4.807 |LR=0.01 | t=9.39s
    29 | base=1.473503 | val=4.865882 | acc1=0.1515 | Wμ=1.152 | Aμ=3.256 | Wmax=2.585 | Amax=4.459 |LR=0.01 | t=9.40s
