     0 | base=nan | val=1.104183 | acc1=nan | Wμ=nan | Aμ=nan | Wmax=nan | Amax=nan |LR=nan | t=nans
     0 | base=nan | val=1.104352 | acc1=0.7034 | Wμ=11.367 | Aμ=20.000 | Wmax=12.587 | Amax=14.104 |LR=nan | t=nans
     0 | base=nan | val=1.104495 | acc1=0.7028 | Wμ=10.000 | Aμ=20.000 | Wmax=10.000 | Amax=14.105 |LR=nan | t=nans
     0 | base=nan | val=1.104728 | acc1=0.7024 | Wμ=10.000 | Aμ=10.000 | Wmax=10.000 | Amax=9.988 |LR=nan | t=nans
# epoch | BaseLoss | ValLoss | Acc@1 | MeanWBits | MeanABits | MaxWBits | MaxABits | LR | GradNorm | WSat | ASat | NoiseMean | NoiseVar | NoiseCorr | Temp | EpochTime(s)
     0 | base=nan | val=1.111712 | acc1=0.7035 | Wμ=10.000 | Aμ=10.000 | Wmax=10.000 | Amax=9.976 |LR=nan | t=nans
     0 | base=0.198230 | val=1.152318 | acc1=0.6962 | Wμ=10.000 | Aμ=10.000 | Wmax=10.001 | Amax=10.000 |LR=9.8e-05 | t=10.63s
     1 | base=0.118301 | val=1.122879 | acc1=0.6993 | Wμ=10.000 | Aμ=10.001 | Wmax=10.007 | Amax=10.001 |LR=0.000198 | t=8.89s
     2 | base=0.080577 | val=1.117072 | acc1=0.7014 | Wμ=10.000 | Aμ=10.001 | Wmax=10.011 | Amax=10.002 |LR=0.000298 | t=8.93s
     3 | base=0.065529 | val=1.114321 | acc1=0.6982 | Wμ=10.000 | Aμ=10.003 | Wmax=10.018 | Amax=10.004 |LR=0.000398 | t=8.91s
     4 | base=0.050566 | val=1.114977 | acc1=0.6980 | Wμ=10.001 | Aμ=10.005 | Wmax=10.028 | Amax=10.008 |LR=0.000498 | t=9.00s
     5 | base=0.044787 | val=1.112795 | acc1=0.6991 | Wμ=10.001 | Aμ=10.008 | Wmax=10.039 | Amax=10.014 |LR=0.000598 | t=8.99s
     6 | base=0.039118 | val=1.113901 | acc1=0.6998 | Wμ=10.001 | Aμ=10.013 | Wmax=10.046 | Amax=10.024 |LR=0.000698 | t=8.97s
     7 | base=0.034992 | val=1.116670 | acc1=0.6981 | Wμ=10.002 | Aμ=10.019 | Wmax=10.054 | Amax=10.036 |LR=0.000798 | t=8.93s
     8 | base=0.032190 | val=1.111675 | acc1=0.6995 | Wμ=10.003 | Aμ=10.026 | Wmax=10.061 | Amax=10.051 |LR=0.000898 | t=8.93s
     9 | base=0.027546 | val=1.117111 | acc1=0.7006 | Wμ=10.003 | Aμ=10.034 | Wmax=10.069 | Amax=10.069 |LR=0.000998 | t=8.94s
    10 | base=0.028312 | val=1.118266 | acc1=0.6983 | Wμ=10.004 | Aμ=10.044 | Wmax=10.075 | Amax=10.088 |LR=0.001098 | t=8.95s
    11 | base=0.025421 | val=1.123893 | acc1=0.6966 | Wμ=10.006 | Aμ=10.055 | Wmax=10.077 | Amax=10.104 |LR=0.001198 | t=8.94s
    12 | base=0.025503 | val=1.130667 | acc1=0.6942 | Wμ=10.008 | Aμ=10.068 | Wmax=10.077 | Amax=10.129 |LR=0.001298 | t=8.96s
    13 | base=0.022857 | val=1.127217 | acc1=0.6950 | Wμ=10.010 | Aμ=10.086 | Wmax=10.081 | Amax=10.156 |LR=0.001398 | t=8.94s
    14 | base=0.022688 | val=1.125261 | acc1=0.6952 | Wμ=10.012 | Aμ=10.105 | Wmax=10.083 | Amax=10.184 |LR=0.001498 | t=8.94s
    15 | base=0.023695 | val=1.126446 | acc1=0.6927 | Wμ=10.015 | Aμ=10.124 | Wmax=10.083 | Amax=10.216 |LR=0.001598 | t=8.94s
