# callback_metrics keys:
# PSNR/B100
# PSNR/Set14
# PSNR/Set5
# PSNR/Urban100
# SSIM/B100
# SSIM/Set14
# SSIM/Set5
# SSIM/Urban100
# Val_loss/B100
# Val_loss/B100_epoch
# Val_loss/Set14
# Val_loss/Set14_epoch
# Val_loss/Set5
# Val_loss/Set5_epoch
# Val_loss/Urban100
# Val_loss/Urban100_epoch
     0 | train=nan | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=nan | gnorm=nan | Wμ=nan | Aμ=nan | t_train=nan | t_val=1.76 | mem=248.9 | psnr_b100=27.621, psnr_set14=28.302, psnr_set5=32.057, psnr_urban100=26.141, ssim_b100=0.738, ssim_set14=0.861, ssim_set5=0.906, ssim_urban100=0.963 |
     0 | train=nan | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=nan | gnorm=nan | Wμ=nan | Aμ=nan | t_train=nan | t_val=20.22 | mem=250.8 | psnr_b100=27.621, psnr_set14=28.302, psnr_set5=32.056, psnr_urban100=26.140, ssim_b100=0.738, ssim_set14=0.861, ssim_set5=0.906, ssim_urban100=0.963 |  | a_actual_b100=15.434, a_actual_set14=15.564, a_actual_set5=15.423, a_actual_urban100=15.785, a_max_b100=18.909, a_max_set14=19.104, a_max_set5=19.003, a_max_urban100=19.127, a_mean_b100=20.000, a_mean_set14=20.000, a_mean_set5=20.000, a_mean_urban100=20.000, w_actual_b100=12.695, w_actual_set14=12.695, w_actual_set5=12.695, w_actual_urban100=12.695, w_max_b100=14.925, w_max_set14=14.925, w_max_set5=14.925, w_max_urban100=14.925, w_mean_b100=11.704, w_mean_set14=11.704, w_mean_set5=11.704, w_mean_urban100=11.704
     0 | train=nan | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=nan | gnorm=nan | Wμ=nan | Aμ=nan | t_train=nan | t_val=20.50 | mem=250.9 | psnr_b100=27.621, psnr_set14=28.303, psnr_set5=32.056, psnr_urban100=26.140, ssim_b100=0.738, ssim_set14=0.861, ssim_set5=0.906, ssim_urban100=0.963 |  | a_actual_b100=15.435, a_actual_set14=15.564, a_actual_set5=15.424, a_actual_urban100=15.785, a_max_b100=18.909, a_max_set14=19.104, a_max_set5=19.003, a_max_urban100=19.126, a_mean_b100=20.000, a_mean_set14=20.000, a_mean_set5=20.000, a_mean_urban100=20.000, w_actual_b100=10.000, w_actual_set14=10.000, w_actual_set5=10.000, w_actual_urban100=10.000, w_max_b100=10.000, w_max_set14=10.000, w_max_set5=10.000, w_max_urban100=10.000, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
     0 | train=nan | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=nan | gnorm=nan | Wμ=nan | Aμ=nan | t_train=nan | t_val=20.27 | mem=250.9 | psnr_b100=27.618, psnr_set14=28.302, psnr_set5=32.055, psnr_urban100=26.139, ssim_b100=0.738, ssim_set14=0.861, ssim_set5=0.906, ssim_urban100=0.963 |  | a_actual_b100=8.902, a_actual_set14=9.042, a_actual_set5=8.898, a_actual_urban100=9.257, a_max_b100=9.678, a_max_set14=9.768, a_max_set5=9.758, a_max_urban100=9.858, a_mean_b100=10.000, a_mean_set14=10.000, a_mean_set5=10.000, a_mean_urban100=10.000, w_actual_b100=10.000, w_actual_set14=10.000, w_actual_set5=10.000, w_actual_urban100=10.000, w_max_b100=10.000, w_max_set14=10.000, w_max_set5=10.000, w_max_urban100=10.000, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
# epoch | train_loss | val_loss | PSNR | SSIM | LPIPS | BestPSNR | LR | GradNorm | Wμbits | Aμbits | t_train(s) | t_val(s) | gpu_mem(MB) | SRBench(psnr/ssim...)
# callback_metrics keys:
#
     0 | train=nan | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=nan | gnorm=nan | Wμ=nan | Aμ=nan | t_train=nan | t_val=1.52 | mem=250.9 |
     0 | train=0.000871 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00072 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.96 | t_val=12.18 | mem=383.9 | psnr_b100=27.616, psnr_set14=28.300, psnr_set5=32.340, psnr_urban100=26.130, ssim_b100=0.737, ssim_set14=0.861, ssim_set5=0.914, ssim_urban100=0.963 |  | a_actual_b100=8.907, a_actual_set14=9.048, a_actual_set5=8.903, a_actual_urban100=9.262, a_max_b100=9.682, a_max_set14=9.769, a_max_set5=9.792, a_max_urban100=9.863, a_mean_b100=10.000, a_mean_set14=10.000, a_mean_set5=10.000, a_mean_urban100=10.000, w_actual_b100=10.000, w_actual_set14=10.000, w_actual_set5=10.000, w_actual_urban100=10.000, w_max_b100=10.001, w_max_set14=10.001, w_max_set5=10.001, w_max_urban100=10.001, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
     1 | train=0.001133 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00148 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.74 | t_val=12.09 | mem=383.9 | psnr_b100=27.615, psnr_set14=28.291, psnr_set5=32.331, psnr_urban100=26.118, ssim_b100=0.738, ssim_set14=0.861, ssim_set5=0.914, ssim_urban100=0.962 |  | a_actual_b100=8.908, a_actual_set14=9.052, a_actual_set5=8.902, a_actual_urban100=9.266, a_max_b100=9.682, a_max_set14=9.772, a_max_set5=9.796, a_max_urban100=9.865, a_mean_b100=10.001, a_mean_set14=10.001, a_mean_set5=10.001, a_mean_urban100=10.001, w_actual_b100=10.002, w_actual_set14=10.002, w_actual_set5=10.002, w_actual_urban100=10.002, w_max_b100=10.004, w_max_set14=10.004, w_max_set5=10.004, w_max_urban100=10.004, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
     2 | train=0.001490 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00224 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.70 | t_val=12.05 | mem=383.9 | psnr_b100=27.608, psnr_set14=28.288, psnr_set5=32.329, psnr_urban100=26.098, ssim_b100=0.737, ssim_set14=0.861, ssim_set5=0.914, ssim_urban100=0.962 |  | a_actual_b100=8.913, a_actual_set14=9.058, a_actual_set5=8.907, a_actual_urban100=9.269, a_max_b100=9.685, a_max_set14=9.774, a_max_set5=9.802, a_max_urban100=9.868, a_mean_b100=10.003, a_mean_set14=10.003, a_mean_set5=10.003, a_mean_urban100=10.003, w_actual_b100=10.004, w_actual_set14=10.004, w_actual_set5=10.004, w_actual_urban100=10.004, w_max_b100=10.011, w_max_set14=10.011, w_max_set5=10.011, w_max_urban100=10.011, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
     3 | train=0.001872 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.003 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.86 | t_val=12.10 | mem=383.9 | psnr_b100=27.595, psnr_set14=28.282, psnr_set5=32.339, psnr_urban100=26.083, ssim_b100=0.737, ssim_set14=0.860, ssim_set5=0.914, ssim_urban100=0.962 |  | a_actual_b100=8.893, a_actual_set14=9.043, a_actual_set5=8.880, a_actual_urban100=9.257, a_max_b100=9.681, a_max_set14=9.776, a_max_set5=9.811, a_max_urban100=9.865, a_mean_b100=10.006, a_mean_set14=10.006, a_mean_set5=10.006, a_mean_urban100=10.006, w_actual_b100=10.006, w_actual_set14=10.006, w_actual_set5=10.006, w_actual_urban100=10.006, w_max_b100=10.013, w_max_set14=10.013, w_max_set5=10.013, w_max_urban100=10.013, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
     4 | train=0.002738 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00376 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.76 | t_val=12.10 | mem=383.9 | psnr_b100=27.577, psnr_set14=28.266, psnr_set5=32.296, psnr_urban100=26.067, ssim_b100=0.736, ssim_set14=0.860, ssim_set5=0.913, ssim_urban100=0.962 |  | a_actual_b100=8.880, a_actual_set14=9.029, a_actual_set5=8.878, a_actual_urban100=9.245, a_max_b100=9.692, a_max_set14=9.783, a_max_set5=9.806, a_max_urban100=9.870, a_mean_b100=10.009, a_mean_set14=10.009, a_mean_set5=10.009, a_mean_urban100=10.009, w_actual_b100=10.008, w_actual_set14=10.008, w_actual_set5=10.008, w_actual_urban100=10.008, w_max_b100=10.015, w_max_set14=10.015, w_max_set5=10.015, w_max_urban100=10.015, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
     5 | train=0.002571 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00452 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.74 | t_val=12.07 | mem=383.9 | psnr_b100=27.576, psnr_set14=28.257, psnr_set5=32.318, psnr_urban100=26.043, ssim_b100=0.737, ssim_set14=0.860, ssim_set5=0.914, ssim_urban100=0.962 |  | a_actual_b100=8.897, a_actual_set14=9.060, a_actual_set5=8.908, a_actual_urban100=9.285, a_max_b100=9.698, a_max_set14=9.793, a_max_set5=9.820, a_max_urban100=9.885, a_mean_b100=10.013, a_mean_set14=10.013, a_mean_set5=10.013, a_mean_urban100=10.013, w_actual_b100=10.012, w_actual_set14=10.012, w_actual_set5=10.012, w_actual_urban100=10.012, w_max_b100=10.028, w_max_set14=10.028, w_max_set5=10.028, w_max_urban100=10.028, w_mean_b100=9.978, w_mean_set14=9.978, w_mean_set5=9.978, w_mean_urban100=9.978
     6 | train=0.004226 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00528 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.74 | t_val=12.09 | mem=383.9 | psnr_b100=27.506, psnr_set14=28.192, psnr_set5=32.155, psnr_urban100=25.861, ssim_b100=0.734, ssim_set14=0.858, ssim_set5=0.912, ssim_urban100=0.960 |  | a_actual_b100=8.881, a_actual_set14=9.047, a_actual_set5=8.893, a_actual_urban100=9.258, a_max_b100=9.716, a_max_set14=9.804, a_max_set5=9.834, a_max_urban100=9.891, a_mean_b100=10.017, a_mean_set14=10.017, a_mean_set5=10.017, a_mean_urban100=10.017, w_actual_b100=10.018, w_actual_set14=10.018, w_actual_set5=10.018, w_actual_urban100=10.018, w_max_b100=10.042, w_max_set14=10.042, w_max_set5=10.042, w_max_urban100=10.042, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
     7 | train=0.004520 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00604 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.73 | t_val=12.08 | mem=383.9 | psnr_b100=27.511, psnr_set14=28.157, psnr_set5=32.132, psnr_urban100=25.812, ssim_b100=0.734, ssim_set14=0.858, ssim_set5=0.911, ssim_urban100=0.960 |  | a_actual_b100=8.914, a_actual_set14=9.089, a_actual_set5=8.946, a_actual_urban100=9.302, a_max_b100=9.734, a_max_set14=9.821, a_max_set5=9.859, a_max_urban100=9.918, a_mean_b100=10.019, a_mean_set14=10.019, a_mean_set5=10.019, a_mean_urban100=10.019, w_actual_b100=10.023, w_actual_set14=10.023, w_actual_set5=10.023, w_actual_urban100=10.023, w_max_b100=10.047, w_max_set14=10.047, w_max_set5=10.047, w_max_urban100=10.047, w_mean_b100=9.978, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.978
