     0 | base=nan | val=1.104183 | acc1=nan | Wμ=nan | Aμ=nan | Wmax=nan | Amax=nan |LR=nan | t=nans
     0 | base=nan | val=1.104352 | acc1=0.7034 | Wμ=11.367 | Aμ=20.000 | Wmax=12.587 | Amax=14.104 |LR=nan | t=nans
     0 | base=nan | val=1.104495 | acc1=0.7028 | Wμ=10.000 | Aμ=20.000 | Wmax=10.000 | Amax=14.105 |LR=nan | t=nans
     0 | base=nan | val=1.104728 | acc1=0.7024 | Wμ=10.000 | Aμ=10.000 | Wmax=10.000 | Amax=9.988 |LR=nan | t=nans
# epoch | BaseLoss | ValLoss | Acc@1 | MeanWBits | MeanABits | MaxWBits | MaxABits | LR | GradNorm | WSat | ASat | NoiseMean | NoiseVar | NoiseCorr | Temp | EpochTime(s)
     0 | base=nan | val=1.111712 | acc1=0.7035 | Wμ=10.000 | Aμ=10.000 | Wmax=10.000 | Amax=9.976 |LR=nan | t=nans
     0 | base=0.121042 | val=1.128874 | acc1=0.6979 | Wμ=10.000 | Aμ=10.000 | Wmax=10.006 | Amax=10.001 |LR=0.00049 | t=10.61s
     1 | base=0.064855 | val=1.118690 | acc1=0.6978 | Wμ=10.001 | Aμ=10.002 | Wmax=10.018 | Amax=10.004 |LR=0.00099 | t=9.20s
     2 | base=0.050700 | val=1.121504 | acc1=0.6953 | Wμ=10.001 | Aμ=10.006 | Wmax=10.038 | Amax=10.013 |LR=0.00149 | t=8.94s
     3 | base=0.042280 | val=1.123812 | acc1=0.6964 | Wμ=10.002 | Aμ=10.015 | Wmax=10.048 | Amax=10.033 |LR=0.00199 | t=8.97s
     4 | base=0.037039 | val=1.130927 | acc1=0.6934 | Wμ=10.004 | Aμ=10.029 | Wmax=10.069 | Amax=10.059 |LR=0.00249 | t=9.00s
     5 | base=0.037290 | val=1.135045 | acc1=0.6924 | Wμ=10.006 | Aμ=10.047 | Wmax=10.077 | Amax=10.087 |LR=0.00299 | t=8.95s
     6 | base=0.045036 | val=1.147297 | acc1=0.6889 | Wμ=10.011 | Aμ=10.071 | Wmax=10.091 | Amax=10.130 |LR=0.00349 | t=8.96s
     7 | base=0.042794 | val=1.159809 | acc1=0.6858 | Wμ=10.017 | Aμ=10.099 | Wmax=10.099 | Amax=10.179 |LR=0.00399 | t=9.02s
     8 | base=0.066871 | val=1.189320 | acc1=0.6811 | Wμ=10.026 | Aμ=10.133 | Wmax=10.115 | Amax=10.235 |LR=0.00449 | t=8.94s
     9 | base=0.087173 | val=1.183125 | acc1=0.6803 | Wμ=10.039 | Aμ=10.173 | Wmax=10.206 | Amax=10.307 |LR=0.00499 | t=8.95s
    10 | base=0.126872 | val=1.242780 | acc1=0.6645 | Wμ=10.058 | Aμ=10.214 | Wmax=10.271 | Amax=10.391 |LR=0.00549 | t=9.03s
    11 | base=0.149126 | val=1.299605 | acc1=0.6483 | Wμ=10.083 | Aμ=10.260 | Wmax=10.337 | Amax=10.465 |LR=0.00599 | t=8.95s
    12 | base=0.183597 | val=1.294946 | acc1=0.6513 | Wμ=10.119 | Aμ=10.291 | Wmax=10.449 | Amax=10.548 |LR=0.00649 | t=8.94s
    13 | base=0.221671 | val=1.249509 | acc1=0.6656 | Wμ=10.158 | Aμ=10.349 | Wmax=10.492 | Amax=10.610 |LR=0.00699 | t=8.97s
    14 | base=0.216339 | val=1.301216 | acc1=0.6474 | Wμ=10.203 | Aμ=10.375 | Wmax=10.591 | Amax=10.637 |LR=0.00749 | t=8.94s
    15 | base=0.228088 | val=1.356813 | acc1=0.6325 | Wμ=10.250 | Aμ=10.423 | Wmax=10.685 | Amax=10.709 |LR=0.00799 | t=8.94s
