     0 | train=nan | val=nan | lr=nan | t_train=nan | t_val=1.74 | mem=248.9 | psnr_b100=27.621, psnr_set14=28.302, psnr_set5=32.057, psnr_urban100=26.141, ssim_b100=0.738, ssim_set14=0.861, ssim_set5=0.906, ssim_urban100=0.963 |
     5 | train=0.001822 | val=nan | lr=0.00226 | t_train=12.80 | t_val=12.14 | mem=383.9 | psnr_b100=27.575, psnr_set14=28.232, psnr_set5=32.273, psnr_urban100=25.994, ssim_b100=0.736, ssim_set14=0.860, ssim_set5=0.913, ssim_urban100=0.961 |
     6 | train=0.002881 | val=nan | lr=0.00264 | t_train=12.79 | t_val=12.14 | mem=383.9 | psnr_b100=27.557, psnr_set14=28.215, psnr_set5=32.214, psnr_urban100=25.992, ssim_b100=0.736, ssim_set14=0.859, ssim_set5=0.912, ssim_urban100=0.961 |
     7 | train=0.002326 | val=nan | lr=0.00302 | t_train=12.81 | t_val=12.17 | mem=383.9 | psnr_b100=27.564, psnr_set14=28.220, psnr_set5=32.273, psnr_urban100=25.968, ssim_b100=0.736, ssim_set14=0.859, ssim_set5=0.913, ssim_urban100=0.961 |
     8 | train=0.002807 | val=nan | lr=0.0034 | t_train=12.81 | t_val=12.16 | mem=383.9 | psnr_b100=27.569, psnr_set14=28.266, psnr_set5=32.315, psnr_urban100=26.026, ssim_b100=0.736, ssim_set14=0.860, ssim_set5=0.914, ssim_urban100=0.962 |
     9 | train=0.003345 | val=nan | lr=0.00378 | t_train=12.69 | t_val=12.04 | mem=383.9 | psnr_b100=27.532, psnr_set14=28.208, psnr_set5=32.279, psnr_urban100=25.945, ssim_b100=0.735, ssim_set14=0.859, ssim_set5=0.913, ssim_urban100=0.961 |
    10 | train=0.002600 | val=nan | lr=0.00416 | t_train=12.80 | t_val=12.14 | mem=383.9 | psnr_b100=27.508, psnr_set14=28.183, psnr_set5=32.242, psnr_urban100=25.858, ssim_b100=0.735, ssim_set14=0.859, ssim_set5=0.913, ssim_urban100=0.961 |
    11 | train=0.005514 | val=nan | lr=0.00454 | t_train=12.75 | t_val=12.11 | mem=383.9 | psnr_b100=27.500, psnr_set14=28.099, psnr_set5=32.136, psnr_urban100=25.850, ssim_b100=0.734, ssim_set14=0.858, ssim_set5=0.911, ssim_urban100=0.960 |
    12 | train=0.006173 | val=nan | lr=0.00492 | t_train=12.76 | t_val=12.11 | mem=383.9 | psnr_b100=27.406, psnr_set14=28.070, psnr_set5=31.917, psnr_urban100=25.671, ssim_b100=0.731, ssim_set14=0.857, ssim_set5=0.909, ssim_urban100=0.958 |
    13 | train=0.004239 | val=nan | lr=0.0053 | t_train=12.71 | t_val=12.07 | mem=383.9 | psnr_b100=27.431, psnr_set14=28.077, psnr_set5=32.075, psnr_urban100=25.695, ssim_b100=0.732, ssim_set14=0.857, ssim_set5=0.911, ssim_urban100=0.959 |
    14 | train=0.005293 | val=nan | lr=0.00568 | t_train=12.75 | t_val=12.09 | mem=383.9 | psnr_b100=27.429, psnr_set14=28.037, psnr_set5=32.041, psnr_urban100=25.740, ssim_b100=0.732, ssim_set14=0.857, ssim_set5=0.910, ssim_urban100=0.960 |
    15 | train=0.005840 | val=nan | lr=0.00606 | t_train=12.82 | t_val=12.17 | mem=383.9 | psnr_b100=27.395, psnr_set14=28.009, psnr_set5=31.920, psnr_urban100=25.630, ssim_b100=0.730, ssim_set14=0.856, ssim_set5=0.908, ssim_urban100=0.958 |
    16 | train=0.005921 | val=nan | lr=0.00644 | t_train=12.81 | t_val=12.14 | mem=383.9 | psnr_b100=27.339, psnr_set14=27.915, psnr_set5=31.836, psnr_urban100=25.535, ssim_b100=0.730, ssim_set14=0.855, ssim_set5=0.908, ssim_urban100=0.957 |
    17 | train=0.006107 | val=nan | lr=0.00682 | t_train=12.79 | t_val=12.13 | mem=383.9 | psnr_b100=27.370, psnr_set14=27.932, psnr_set5=31.803, psnr_urban100=25.588, ssim_b100=0.730, ssim_set14=0.855, ssim_set5=0.908, ssim_urban100=0.958 |
    18 | train=0.007069 | val=nan | lr=0.0072 | t_train=12.74 | t_val=12.09 | mem=383.9 | psnr_b100=27.361, psnr_set14=27.916, psnr_set5=31.853, psnr_urban100=25.487, ssim_b100=0.728, ssim_set14=0.854, ssim_set5=0.905, ssim_urban100=0.957 |
    19 | train=0.007282 | val=nan | lr=0.00758 | t_train=12.71 | t_val=12.06 | mem=383.9 | psnr_b100=27.364, psnr_set14=27.973, psnr_set5=31.902, psnr_urban100=25.500, ssim_b100=0.728, ssim_set14=0.855, ssim_set5=0.906, ssim_urban100=0.957 |
    20 | train=0.010473 | val=nan | lr=0.00796 | t_train=12.79 | t_val=12.15 | mem=383.9 | psnr_b100=27.128, psnr_set14=27.700, psnr_set5=31.328, psnr_urban100=25.245, ssim_b100=0.719, ssim_set14=0.849, ssim_set5=0.898, ssim_urban100=0.955 |
    21 | train=0.012830 | val=nan | lr=0.00834 | t_train=12.69 | t_val=12.04 | mem=383.9 | psnr_b100=27.086, psnr_set14=27.671, psnr_set5=31.375, psnr_urban100=25.236, ssim_b100=0.714, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.955 |
    22 | train=0.008743 | val=nan | lr=0.00872 | t_train=12.75 | t_val=12.09 | mem=383.9 | psnr_b100=27.308, psnr_set14=27.863, psnr_set5=31.717, psnr_urban100=25.447, ssim_b100=0.725, ssim_set14=0.851, ssim_set5=0.900, ssim_urban100=0.956 |
    23 | train=0.008622 | val=nan | lr=0.0091 | t_train=12.86 | t_val=12.10 | mem=383.9 | psnr_b100=27.200, psnr_set14=27.823, psnr_set5=31.629, psnr_urban100=25.299, ssim_b100=0.721, ssim_set14=0.850, ssim_set5=0.899, ssim_urban100=0.954 |
    24 | train=0.008830 | val=nan | lr=0.00948 | t_train=12.78 | t_val=12.12 | mem=383.9 | psnr_b100=27.212, psnr_set14=27.789, psnr_set5=31.631, psnr_urban100=25.174, ssim_b100=0.724, ssim_set14=0.851, ssim_set5=0.901, ssim_urban100=0.953 |
    25 | train=0.006226 | val=nan | lr=0.00986 | t_train=12.82 | t_val=12.16 | mem=383.9 | psnr_b100=27.210, psnr_set14=27.750, psnr_set5=31.587, psnr_urban100=25.162, ssim_b100=0.723, ssim_set14=0.851, ssim_set5=0.901, ssim_urban100=0.953 |
    26 | train=0.014575 | val=nan | lr=0.01 | t_train=12.82 | t_val=12.17 | mem=383.9 | psnr_b100=27.282, psnr_set14=27.877, psnr_set5=31.781, psnr_urban100=25.366, ssim_b100=0.726, ssim_set14=0.853, ssim_set5=0.903, ssim_urban100=0.955 |
    27 | train=0.025384 | val=nan | lr=0.01 | t_train=12.79 | t_val=12.13 | mem=383.9 | psnr_b100=27.286, psnr_set14=27.936, psnr_set5=31.745, psnr_urban100=25.337, ssim_b100=0.724, ssim_set14=0.852, ssim_set5=0.903, ssim_urban100=0.955 |
    28 | train=0.035322 | val=nan | lr=0.01 | t_train=12.83 | t_val=12.18 | mem=383.9 | psnr_b100=27.242, psnr_set14=27.793, psnr_set5=31.676, psnr_urban100=25.205, ssim_b100=0.723, ssim_set14=0.851, ssim_set5=0.902, ssim_urban100=0.953 |
    29 | train=0.043631 | val=nan | lr=0.01 | t_train=12.75 | t_val=12.10 | mem=383.9 | psnr_b100=27.244, psnr_set14=27.813, psnr_set5=31.718, psnr_urban100=25.293, ssim_b100=0.724, ssim_set14=0.852, ssim_set5=0.903, ssim_urban100=0.954 |
    30 | train=0.046481 | val=nan | lr=0.01 | t_train=12.77 | t_val=12.12 | mem=383.9 | psnr_b100=27.189, psnr_set14=27.765, psnr_set5=31.662, psnr_urban100=25.236, ssim_b100=0.723, ssim_set14=0.850, ssim_set5=0.902, ssim_urban100=0.954 |
    31 | train=0.051305 | val=nan | lr=0.01 | t_train=12.74 | t_val=12.09 | mem=383.9 | psnr_b100=27.259, psnr_set14=27.858, psnr_set5=31.700, psnr_urban100=25.250, ssim_b100=0.725, ssim_set14=0.852, ssim_set5=0.902, ssim_urban100=0.954 |
    32 | train=0.051550 | val=nan | lr=0.01 | t_train=12.79 | t_val=12.12 | mem=383.9 | psnr_b100=27.185, psnr_set14=27.755, psnr_set5=31.502, psnr_urban100=25.132, ssim_b100=0.722, ssim_set14=0.850, ssim_set5=0.900, ssim_urban100=0.953 |
    33 | train=0.053704 | val=nan | lr=0.01 | t_train=12.81 | t_val=12.14 | mem=383.9 | psnr_b100=27.086, psnr_set14=27.525, psnr_set5=31.189, psnr_urban100=25.054, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.897, ssim_urban100=0.953 |
    34 | train=0.057656 | val=nan | lr=0.01 | t_train=12.85 | t_val=12.12 | mem=383.9 | psnr_b100=26.209, psnr_set14=26.431, psnr_set5=29.543, psnr_urban100=24.153, ssim_b100=0.689, ssim_set14=0.830, ssim_set5=0.869, ssim_urban100=0.947 |
    35 | train=0.068434 | val=nan | lr=0.01 | t_train=12.82 | t_val=12.15 | mem=383.9 | psnr_b100=26.295, psnr_set14=26.283, psnr_set5=29.418, psnr_urban100=23.986, ssim_b100=0.687, ssim_set14=0.820, ssim_set5=0.854, ssim_urban100=0.942 |
    36 | train=0.048801 | val=nan | lr=0.01 | t_train=12.83 | t_val=12.18 | mem=383.9 | psnr_b100=26.497, psnr_set14=26.726, psnr_set5=30.003, psnr_urban100=24.122, ssim_b100=0.676, ssim_set14=0.812, ssim_set5=0.843, ssim_urban100=0.939 |
    37 | train=0.044201 | val=nan | lr=0.01 | t_train=12.81 | t_val=12.16 | mem=383.9 | psnr_b100=26.672, psnr_set14=26.968, psnr_set5=30.310, psnr_urban100=24.434, ssim_b100=0.678, ssim_set14=0.825, ssim_set5=0.863, ssim_urban100=0.944 |
    38 | train=0.026512 | val=nan | lr=0.01 | t_train=12.74 | t_val=12.09 | mem=383.9 | psnr_b100=26.816, psnr_set14=27.176, psnr_set5=30.567, psnr_urban100=24.500, ssim_b100=0.694, ssim_set14=0.830, ssim_set5=0.865, ssim_urban100=0.946 |
    39 | train=0.018102 | val=nan | lr=0.01 | t_train=12.75 | t_val=12.10 | mem=383.9 | psnr_b100=26.939, psnr_set14=27.289, psnr_set5=30.978, psnr_urban100=24.547, ssim_b100=0.710, ssim_set14=0.840, ssim_set5=0.886, ssim_urban100=0.946 |
    40 | train=0.015064 | val=nan | lr=0.01 | t_train=12.74 | t_val=12.09 | mem=383.9 | psnr_b100=26.924, psnr_set14=27.268, psnr_set5=30.943, psnr_urban100=24.545, ssim_b100=0.711, ssim_set14=0.839, ssim_set5=0.884, ssim_urban100=0.945 |
    41 | train=0.020028 | val=nan | lr=0.01 | t_train=12.78 | t_val=12.13 | mem=383.9 | psnr_b100=26.878, psnr_set14=27.213, psnr_set5=30.799, psnr_urban100=24.599, ssim_b100=0.711, ssim_set14=0.836, ssim_set5=0.879, ssim_urban100=0.947 |
    42 | train=0.015673 | val=nan | lr=0.01 | t_train=12.82 | t_val=12.16 | mem=383.9 | psnr_b100=27.042, psnr_set14=27.411, psnr_set5=31.061, psnr_urban100=24.776, ssim_b100=0.715, ssim_set14=0.844, ssim_set5=0.890, ssim_urban100=0.948 |
    43 | train=0.018648 | val=nan | lr=0.01 | t_train=12.78 | t_val=12.13 | mem=383.9 | psnr_b100=27.056, psnr_set14=27.422, psnr_set5=31.057, psnr_urban100=24.718, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.891, ssim_urban100=0.948 |
    44 | train=0.013926 | val=nan | lr=0.01 | t_train=12.77 | t_val=12.11 | mem=383.9 | psnr_b100=26.949, psnr_set14=27.318, psnr_set5=30.839, psnr_urban100=24.646, ssim_b100=0.718, ssim_set14=0.844, ssim_set5=0.894, ssim_urban100=0.948 |
    45 | train=0.014103 | val=nan | lr=0.01 | t_train=12.81 | t_val=12.16 | mem=383.9 | psnr_b100=27.037, psnr_set14=27.396, psnr_set5=31.126, psnr_urban100=24.743, ssim_b100=0.716, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.948 |
    46 | train=0.017711 | val=nan | lr=0.01 | t_train=12.84 | t_val=12.19 | mem=383.9 | psnr_b100=27.001, psnr_set14=27.323, psnr_set5=30.997, psnr_urban100=24.677, ssim_b100=0.713, ssim_set14=0.841, ssim_set5=0.888, ssim_urban100=0.947 |
    47 | train=0.012002 | val=nan | lr=0.01 | t_train=12.75 | t_val=12.09 | mem=383.9 | psnr_b100=27.024, psnr_set14=27.417, psnr_set5=31.183, psnr_urban100=24.691, ssim_b100=0.715, ssim_set14=0.844, ssim_set5=0.894, ssim_urban100=0.947 |
    48 | train=0.010813 | val=nan | lr=0.01 | t_train=12.79 | t_val=12.12 | mem=383.9 | psnr_b100=27.055, psnr_set14=27.436, psnr_set5=31.134, psnr_urban100=24.731, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.891, ssim_urban100=0.948 |
    49 | train=0.011709 | val=nan | lr=0.01 | t_train=12.84 | t_val=12.19 | mem=383.9 | psnr_b100=27.077, psnr_set14=27.578, psnr_set5=31.253, psnr_urban100=24.856, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.949 |
    50 | train=0.009718 | val=nan | lr=0.01 | t_train=12.87 | t_val=12.22 | mem=383.9 | psnr_b100=27.001, psnr_set14=27.334, psnr_set5=30.986, psnr_urban100=24.737, ssim_b100=0.716, ssim_set14=0.842, ssim_set5=0.889, ssim_urban100=0.948 |
    51 | train=0.011877 | val=nan | lr=0.01 | t_train=12.87 | t_val=12.22 | mem=383.9 | psnr_b100=26.957, psnr_set14=27.286, psnr_set5=30.970, psnr_urban100=24.595, ssim_b100=0.712, ssim_set14=0.840, ssim_set5=0.888, ssim_urban100=0.946 |
    52 | train=0.013928 | val=nan | lr=0.009982 | t_train=12.86 | t_val=12.20 | mem=383.9 | psnr_b100=27.007, psnr_set14=27.381, psnr_set5=31.103, psnr_urban100=24.644, ssim_b100=0.715, ssim_set14=0.842, ssim_set5=0.889, ssim_urban100=0.946 |
    53 | train=0.010553 | val=nan | lr=0.0099631 | t_train=12.88 | t_val=12.22 | mem=383.9 | psnr_b100=26.943, psnr_set14=27.293, psnr_set5=30.841, psnr_urban100=24.577, ssim_b100=0.710, ssim_set14=0.837, ssim_set5=0.879, ssim_urban100=0.945 |
    54 | train=0.017177 | val=nan | lr=0.0099531 | t_train=12.75 | t_val=12.11 | mem=383.9 | psnr_b100=26.797, psnr_set14=27.088, psnr_set5=30.691, psnr_urban100=24.477, ssim_b100=0.704, ssim_set14=0.834, ssim_set5=0.875, ssim_urban100=0.944 |
    55 | train=0.015838 | val=nan | lr=0.0099526 | t_train=12.84 | t_val=12.20 | mem=383.9 | psnr_b100=26.355, psnr_set14=26.703, psnr_set5=29.803, psnr_urban100=24.203, ssim_b100=0.694, ssim_set14=0.815, ssim_set5=0.852, ssim_urban100=0.943 |
    56 | train=0.021245 | val=nan | lr=0.0099347 | t_train=12.84 | t_val=12.19 | mem=383.9 | psnr_b100=26.663, psnr_set14=26.989, psnr_set5=30.431, psnr_urban100=24.415, ssim_b100=0.681, ssim_set14=0.821, ssim_set5=0.859, ssim_urban100=0.943 |
    57 | train=0.020109 | val=nan | lr=0.0099159 | t_train=12.87 | t_val=12.22 | mem=383.9 | psnr_b100=26.808, psnr_set14=27.115, psnr_set5=30.588, psnr_urban100=24.486, ssim_b100=0.698, ssim_set14=0.831, ssim_set5=0.872, ssim_urban100=0.945 |
    58 | train=0.013840 | val=nan | lr=0.009897 | t_train=12.91 | t_val=12.26 | mem=383.9 | psnr_b100=26.555, psnr_set14=26.767, psnr_set5=29.873, psnr_urban100=24.334, ssim_b100=0.679, ssim_set14=0.819, ssim_set5=0.851, ssim_urban100=0.945 |
    59 | train=0.016551 | val=nan | lr=0.0098782 | t_train=13.14 | t_val=12.49 | mem=383.9 | psnr_b100=26.733, psnr_set14=27.030, psnr_set5=30.506, psnr_urban100=24.423, ssim_b100=0.704, ssim_set14=0.835, ssim_set5=0.878, ssim_urban100=0.945 |
    60 | train=0.020616 | val=nan | lr=0.0098595 | t_train=12.89 | t_val=12.23 | mem=383.9 | psnr_b100=26.498, psnr_set14=26.736, psnr_set5=29.783, psnr_urban100=24.298, ssim_b100=0.692, ssim_set14=0.827, ssim_set5=0.863, ssim_urban100=0.945 |
    61 | train=0.018797 | val=nan | lr=0.0098408 | t_train=12.85 | t_val=12.20 | mem=383.9 | psnr_b100=26.826, psnr_set14=26.919, psnr_set5=30.266, psnr_urban100=24.542, ssim_b100=0.695, ssim_set14=0.819, ssim_set5=0.849, ssim_urban100=0.946 |
    62 | train=0.016231 | val=nan | lr=0.0098221 | t_train=12.90 | t_val=12.24 | mem=383.9 | psnr_b100=26.529, psnr_set14=26.860, psnr_set5=30.032, psnr_urban100=24.286, ssim_b100=0.665, ssim_set14=0.804, ssim_set5=0.834, ssim_urban100=0.940 |
    63 | train=0.020933 | val=nan | lr=0.0098035 | t_train=12.97 | t_val=12.24 | mem=383.9 | psnr_b100=26.642, psnr_set14=27.047, psnr_set5=30.558, psnr_urban100=24.408, ssim_b100=0.680, ssim_set14=0.822, ssim_set5=0.863, ssim_urban100=0.943 |
    64 | train=0.026907 | val=nan | lr=0.0097848 | t_train=12.82 | t_val=12.17 | mem=383.9 | psnr_b100=26.599, psnr_set14=26.883, psnr_set5=30.136, psnr_urban100=24.320, ssim_b100=0.693, ssim_set14=0.829, ssim_set5=0.867, ssim_urban100=0.944 |
    65 | train=0.022676 | val=nan | lr=0.0097663 | t_train=12.84 | t_val=12.19 | mem=383.9 | psnr_b100=26.595, psnr_set14=26.764, psnr_set5=29.994, psnr_urban100=24.200, ssim_b100=0.686, ssim_set14=0.816, ssim_set5=0.850, ssim_urban100=0.941 |
    66 | train=0.015651 | val=nan | lr=0.0097477 | t_train=12.81 | t_val=12.16 | mem=383.9 | psnr_b100=26.814, psnr_set14=27.212, psnr_set5=30.766, psnr_urban100=24.499, ssim_b100=0.700, ssim_set14=0.835, ssim_set5=0.877, ssim_urban100=0.945 |
    67 | train=0.012289 | val=nan | lr=0.0097468 | t_train=12.86 | t_val=12.20 | mem=383.9 | psnr_b100=26.968, psnr_set14=27.381, psnr_set5=30.974, psnr_urban100=24.713, ssim_b100=0.706, ssim_set14=0.836, ssim_set5=0.879, ssim_urban100=0.948 |
    68 | train=0.015853 | val=nan | lr=0.0097292 | t_train=12.85 | t_val=12.20 | mem=383.9 | psnr_b100=26.631, psnr_set14=27.034, psnr_set5=30.316, psnr_urban100=24.426, ssim_b100=0.699, ssim_set14=0.825, ssim_set5=0.864, ssim_urban100=0.946 |
    69 | train=0.016448 | val=nan | lr=0.0097108 | t_train=12.83 | t_val=12.18 | mem=383.9 | psnr_b100=26.795, psnr_set14=27.171, psnr_set5=30.599, psnr_urban100=24.578, ssim_b100=0.707, ssim_set14=0.840, ssim_set5=0.885, ssim_urban100=0.948 |
