     0 | base=nan | val=nan | acc1=0.7031 | Wμ=nan | Aμ=nan | Wmax=nan | Amax=nan |LR=nan | t=nans
     0 | base=nan | val=1.104401 | acc1=0.7032 | Wμ=11.367 | Aμ=20.000 | Wmax=12.587 | Amax=14.104 |LR=nan | t=nans
     0 | base=nan | val=1.104483 | acc1=0.7030 | Wμ=10.000 | Aμ=20.000 | Wmax=10.000 | Amax=14.105 |LR=nan | t=nans
     0 | base=nan | val=1.104656 | acc1=0.7024 | Wμ=10.000 | Aμ=10.000 | Wmax=10.000 | Amax=9.987 |LR=nan | t=nans
# epoch | BaseLoss | ValLoss | Acc@1 | MeanWBits | MeanABits | MaxWBits | MaxABits | LR | EpochTime(s)
     0 | base=nan | val=1.111653 | acc1=0.7025 | Wμ=10.000 | Aμ=10.000 | Wmax=10.000 | Amax=9.976 |LR=nan | t=nans
     0 | base=0.192625 | val=1.152562 | acc1=0.6967 | Wμ=10.000 | Aμ=10.000 | Wmax=10.001 | Amax=10.000 |LR=9.8e-05 | t=10.73s
     1 | base=0.118574 | val=1.123230 | acc1=0.6995 | Wμ=10.000 | Aμ=10.000 | Wmax=10.007 | Amax=10.001 |LR=0.000198 | t=9.48s
     2 | base=0.078405 | val=1.116108 | acc1=0.7004 | Wμ=10.000 | Aμ=10.001 | Wmax=10.013 | Amax=10.002 |LR=0.000298 | t=9.47s
     3 | base=0.061455 | val=1.113769 | acc1=0.6983 | Wμ=10.000 | Aμ=10.002 | Wmax=10.020 | Amax=10.004 |LR=0.000398 | t=9.44s
     4 | base=0.051289 | val=1.113271 | acc1=0.7002 | Wμ=10.001 | Aμ=10.004 | Wmax=10.027 | Amax=10.007 |LR=0.000498 | t=9.49s
     5 | base=0.043624 | val=1.110961 | acc1=0.7003 | Wμ=10.001 | Aμ=10.007 | Wmax=10.036 | Amax=10.011 |LR=0.000598 | t=9.44s
     6 | base=0.039207 | val=1.113563 | acc1=0.6998 | Wμ=10.001 | Aμ=10.012 | Wmax=10.046 | Amax=10.017 |LR=0.000698 | t=9.47s
     7 | base=0.033526 | val=1.114612 | acc1=0.7011 | Wμ=10.002 | Aμ=10.016 | Wmax=10.055 | Amax=10.025 |LR=0.000798 | t=9.46s
     8 | base=0.033226 | val=1.118644 | acc1=0.6974 | Wμ=10.003 | Aμ=10.023 | Wmax=10.065 | Amax=10.035 |LR=0.000898 | t=9.48s
     9 | base=0.028879 | val=1.122816 | acc1=0.6994 | Wμ=10.004 | Aμ=10.032 | Wmax=10.066 | Amax=10.049 |LR=0.000998 | t=9.44s
    10 | base=0.027351 | val=1.122091 | acc1=0.6965 | Wμ=10.005 | Aμ=10.042 | Wmax=10.067 | Amax=10.061 |LR=0.001098 | t=9.48s
    11 | base=0.026971 | val=1.121045 | acc1=0.6981 | Wμ=10.007 | Aμ=10.054 | Wmax=10.075 | Amax=10.076 |LR=0.001198 | t=9.44s
    12 | base=0.024691 | val=1.125733 | acc1=0.6985 | Wμ=10.008 | Aμ=10.065 | Wmax=10.077 | Amax=10.094 |LR=0.001298 | t=9.50s
    13 | base=0.024408 | val=1.120014 | acc1=0.6952 | Wμ=10.010 | Aμ=10.079 | Wmax=10.082 | Amax=10.122 |LR=0.001398 | t=9.48s
    14 | base=0.021917 | val=1.135379 | acc1=0.6919 | Wμ=10.013 | Aμ=10.094 | Wmax=10.090 | Amax=10.150 |LR=0.001498 | t=9.49s
    15 | base=0.023892 | val=1.126871 | acc1=0.6966 | Wμ=10.015 | Aμ=10.113 | Wmax=10.098 | Amax=10.181 |LR=0.001598 | t=9.46s
    16 | base=0.025261 | val=1.132222 | acc1=0.6936 | Wμ=10.018 | Aμ=10.137 | Wmax=10.101 | Amax=10.217 |LR=0.001698 | t=9.48s
    17 | base=0.025127 | val=1.148669 | acc1=0.6883 | Wμ=10.022 | Aμ=10.159 | Wmax=10.109 | Amax=10.258 |LR=0.001798 | t=9.46s
    18 | base=0.030974 | val=1.140979 | acc1=0.6918 | Wμ=10.025 | Aμ=10.187 | Wmax=10.106 | Amax=10.302 |LR=0.001898 | t=9.45s
    19 | base=0.031126 | val=1.143157 | acc1=0.6905 | Wμ=10.030 | Aμ=10.210 | Wmax=10.111 | Amax=10.342 |LR=0.001998 | t=9.46s
    20 | base=0.034851 | val=1.135159 | acc1=0.6915 | Wμ=9.859 | Aμ=10.167 | Wmax=10.018 | Amax=10.366 |LR=0.002 | t=9.42s
    21 | base=0.033504 | val=1.136068 | acc1=0.6929 | Wμ=9.563 | Aμ=9.994 | Wmax=9.839 | Amax=10.353 |LR=0.002 | t=9.49s
    22 | base=0.035717 | val=1.170950 | acc1=0.6856 | Wμ=9.283 | Aμ=9.755 | Wmax=9.640 | Amax=10.295 |LR=0.002 | t=9.45s
    23 | base=0.039848 | val=1.144338 | acc1=0.6884 | Wμ=9.021 | Aμ=9.504 | Wmax=9.433 | Amax=10.186 |LR=0.002 | t=9.51s
    24 | base=0.042222 | val=1.149733 | acc1=0.6900 | Wμ=8.773 | Aμ=9.251 | Wmax=9.234 | Amax=10.035 |LR=0.002 | t=9.52s
    25 | base=0.043835 | val=1.160809 | acc1=0.6850 | Wμ=8.535 | Aμ=9.024 | Wmax=9.036 | Amax=9.883 |LR=0.002 | t=9.48s
    26 | base=0.045234 | val=1.153407 | acc1=0.6854 | Wμ=8.304 | Aμ=8.811 | Wmax=8.852 | Amax=9.765 |LR=0.002 | t=9.45s
    27 | base=0.042624 | val=1.156822 | acc1=0.6864 | Wμ=8.081 | Aμ=8.608 | Wmax=8.672 | Amax=9.611 |LR=0.002 | t=9.45s
    28 | base=0.049128 | val=1.154110 | acc1=0.6889 | Wμ=7.864 | Aμ=8.422 | Wmax=8.496 | Amax=9.453 |LR=0.002 | t=9.47s
    29 | base=0.055114 | val=1.155353 | acc1=0.6873 | Wμ=7.651 | Aμ=8.232 | Wmax=8.322 | Amax=9.288 |LR=0.002 | t=9.48s
