     0 | base=nan | val=1.104183 | acc1=nan | Wμ=nan | Aμ=nan | Wmax=nan | Amax=nan |LR=nan | t=nans
     0 | base=nan | val=1.104352 | acc1=0.7034 | Wμ=11.367 | Aμ=20.000 | Wmax=12.587 | Amax=14.104 |LR=nan | t=nans
     0 | base=nan | val=1.104495 | acc1=0.7028 | Wμ=10.000 | Aμ=20.000 | Wmax=10.000 | Amax=14.105 |LR=nan | t=nans
     0 | base=nan | val=1.104728 | acc1=0.7024 | Wμ=10.000 | Aμ=10.000 | Wmax=10.000 | Amax=9.988 |LR=nan | t=nans
# epoch | BaseLoss | ValLoss | Acc@1 | MeanWBits | MeanABits | MaxWBits | MaxABits | LR | GradNorm | WSat | ASat | NoiseMean | NoiseVar | NoiseCorr | Temp | EpochTime(s)
     0 | base=nan | val=1.111712 | acc1=0.7035 | Wμ=10.000 | Aμ=10.000 | Wmax=10.000 | Amax=9.976 |LR=nan | t=nans
     0 | base=0.094911 | val=1.133753 | acc1=0.6975 | Wμ=10.000 | Aμ=10.001 | Wmax=10.010 | Amax=10.001 |LR=0.00098 | t=9.04s
     1 | base=0.056977 | val=1.123499 | acc1=0.6969 | Wμ=10.001 | Aμ=10.005 | Wmax=10.027 | Amax=10.011 |LR=0.00198 | t=9.03s
     2 | base=0.045594 | val=1.142376 | acc1=0.6942 | Wμ=10.002 | Aμ=10.015 | Wmax=10.046 | Amax=10.032 |LR=0.00298 | t=9.05s
     3 | base=0.045403 | val=1.133321 | acc1=0.6949 | Wμ=10.005 | Aμ=10.034 | Wmax=10.055 | Amax=10.055 |LR=0.00398 | t=9.05s
     4 | base=0.047127 | val=1.154731 | acc1=0.6847 | Wμ=10.010 | Aμ=10.059 | Wmax=10.075 | Amax=10.100 |LR=0.00498 | t=9.06s
     5 | base=0.070363 | val=1.178221 | acc1=0.6798 | Wμ=10.020 | Aμ=10.103 | Wmax=10.116 | Amax=10.158 |LR=0.00598 | t=9.04s
     6 | base=0.122990 | val=1.281040 | acc1=0.6547 | Wμ=10.038 | Aμ=10.151 | Wmax=10.174 | Amax=10.236 |LR=0.00698 | t=9.06s
     7 | base=0.178814 | val=1.375965 | acc1=0.6321 | Wμ=10.068 | Aμ=10.199 | Wmax=10.299 | Amax=10.329 |LR=0.00798 | t=9.05s
     8 | base=0.237675 | val=1.450897 | acc1=0.6179 | Wμ=10.112 | Aμ=10.241 | Wmax=10.463 | Amax=10.371 |LR=0.00898 | t=9.02s
     9 | base=0.304672 | val=1.444428 | acc1=0.6098 | Wμ=10.169 | Aμ=10.290 | Wmax=10.538 | Amax=10.417 |LR=0.00998 | t=9.05s
    10 | base=0.306301 | val=1.401255 | acc1=0.6232 | Wμ=10.234 | Aμ=10.337 | Wmax=10.683 | Amax=10.498 |LR=0.01098 | t=9.01s
    11 | base=0.293695 | val=1.448220 | acc1=0.6190 | Wμ=10.296 | Aμ=10.366 | Wmax=10.826 | Amax=10.576 |LR=0.01198 | t=9.07s
    12 | base=0.315539 | val=1.534023 | acc1=0.5958 | Wμ=10.359 | Aμ=10.373 | Wmax=10.877 | Amax=10.645 |LR=0.01298 | t=9.08s
    13 | base=0.313703 | val=1.469625 | acc1=0.6040 | Wμ=10.430 | Aμ=10.444 | Wmax=10.969 | Amax=10.723 |LR=0.01398 | t=9.02s
    14 | base=0.322848 | val=1.524437 | acc1=0.5960 | Wμ=10.498 | Aμ=10.499 | Wmax=11.017 | Amax=10.728 |LR=0.01498 | t=9.04s
    15 | base=0.311232 | val=1.598027 | acc1=0.5756 | Wμ=10.567 | Aμ=10.565 | Wmax=11.182 | Amax=10.827 |LR=0.01598 | t=9.05s
