     0 | base=nan | val=1.104183 | acc1=nan | Wμ=nan | Aμ=nan | Wmax=nan | Amax=nan |LR=nan | t=nans
     0 | base=nan | val=1.104352 | acc1=0.7034 | Wμ=11.367 | Aμ=20.000 | Wmax=12.587 | Amax=14.104 |LR=nan | t=nans
     0 | base=nan | val=1.104495 | acc1=0.7028 | Wμ=10.000 | Aμ=20.000 | Wmax=10.000 | Amax=14.105 |LR=nan | t=nans
     0 | base=nan | val=1.104728 | acc1=0.7024 | Wμ=10.000 | Aμ=10.000 | Wmax=10.000 | Amax=9.988 |LR=nan | t=nans
# epoch | BaseLoss | ValLoss | Acc@1 | MeanWBits | MeanABits | MaxWBits | MaxABits | LR | GradNorm | WSat | ASat | NoiseMean | NoiseVar | NoiseCorr | Temp | EpochTime(s)
     0 | base=nan | val=1.111712 | acc1=0.7035 | Wμ=10.000 | Aμ=10.000 | Wmax=10.000 | Amax=9.976 |LR=nan | t=nans
     0 | base=0.190874 | val=1.152835 | acc1=0.6969 | Wμ=10.000 | Aμ=10.000 | Wmax=10.001 | Amax=10.000 |LR=9.8e-05 | t=9.06s
     1 | base=0.115158 | val=1.123068 | acc1=0.6985 | Wμ=10.000 | Aμ=10.001 | Wmax=10.006 | Amax=10.001 |LR=0.000198 | t=9.03s
     2 | base=0.075663 | val=1.115943 | acc1=0.7003 | Wμ=10.000 | Aμ=10.001 | Wmax=10.013 | Amax=10.003 |LR=0.000298 | t=9.07s
     3 | base=0.064085 | val=1.112467 | acc1=0.6996 | Wμ=10.000 | Aμ=10.002 | Wmax=10.020 | Amax=10.006 |LR=0.000398 | t=9.04s
     4 | base=0.051709 | val=1.113288 | acc1=0.6991 | Wμ=10.001 | Aμ=10.005 | Wmax=10.029 | Amax=10.008 |LR=0.000498 | t=9.01s
     5 | base=0.044478 | val=1.110752 | acc1=0.6991 | Wμ=10.001 | Aμ=10.008 | Wmax=10.039 | Amax=10.017 |LR=0.000598 | t=9.10s
     6 | base=0.038786 | val=1.114989 | acc1=0.6995 | Wμ=10.001 | Aμ=10.012 | Wmax=10.046 | Amax=10.025 |LR=0.000698 | t=9.01s
     7 | base=0.036108 | val=1.112082 | acc1=0.6992 | Wμ=10.002 | Aμ=10.017 | Wmax=10.057 | Amax=10.033 |LR=0.000798 | t=9.06s
     8 | base=0.030803 | val=1.114138 | acc1=0.7017 | Wμ=10.003 | Aμ=10.024 | Wmax=10.061 | Amax=10.048 |LR=0.000898 | t=9.01s
     9 | base=0.027289 | val=1.117433 | acc1=0.6979 | Wμ=10.004 | Aμ=10.032 | Wmax=10.062 | Amax=10.061 |LR=0.000998 | t=9.07s
    10 | base=0.026518 | val=1.117427 | acc1=0.7000 | Wμ=10.005 | Aμ=10.042 | Wmax=10.070 | Amax=10.081 |LR=0.001098 | t=9.04s
    11 | base=0.025108 | val=1.125421 | acc1=0.6961 | Wμ=10.006 | Aμ=10.054 | Wmax=10.075 | Amax=10.103 |LR=0.001198 | t=9.01s
    12 | base=0.025432 | val=1.124206 | acc1=0.6999 | Wμ=10.008 | Aμ=10.067 | Wmax=10.081 | Amax=10.121 |LR=0.001298 | t=9.08s
    13 | base=0.023848 | val=1.124919 | acc1=0.6964 | Wμ=10.010 | Aμ=10.081 | Wmax=10.085 | Amax=10.150 |LR=0.001398 | t=9.06s
    14 | base=0.020095 | val=1.130071 | acc1=0.6919 | Wμ=10.013 | Aμ=10.100 | Wmax=10.087 | Amax=10.182 |LR=0.001498 | t=9.10s
    15 | base=0.023632 | val=1.140814 | acc1=0.6908 | Wμ=10.015 | Aμ=10.118 | Wmax=10.101 | Amax=10.215 |LR=0.001598 | t=9.10s
