     0 | base=nan | val=nan | acc1=0.7031 | Wμ=nan | Aμ=nan | Wmax=nan | Amax=nan |LR=nan | t=nans
     0 | base=nan | val=1.104401 | acc1=0.7032 | Wμ=11.367 | Aμ=20.000 | Wmax=12.587 | Amax=14.104 |LR=nan | t=nans
     0 | base=nan | val=1.104483 | acc1=0.7030 | Wμ=10.000 | Aμ=20.000 | Wmax=10.000 | Amax=14.105 |LR=nan | t=nans
     0 | base=nan | val=1.104656 | acc1=0.7024 | Wμ=10.000 | Aμ=10.000 | Wmax=10.000 | Amax=9.987 |LR=nan | t=nans
# epoch | BaseLoss | ValLoss | Acc@1 | MeanWBits | MeanABits | MaxWBits | MaxABits | LR | EpochTime(s)
     0 | base=nan | val=1.111653 | acc1=0.7025 | Wμ=10.000 | Aμ=10.000 | Wmax=10.000 | Amax=9.976 |LR=nan | t=nans
     0 | base=0.119431 | val=1.130230 | acc1=0.6974 | Wμ=10.000 | Aμ=10.000 | Wmax=10.006 | Amax=10.001 |LR=0.00049 | t=10.57s
     1 | base=0.067880 | val=1.116892 | acc1=0.6983 | Wμ=10.000 | Aμ=10.002 | Wmax=10.020 | Amax=10.003 |LR=0.00099 | t=9.37s
     2 | base=0.049697 | val=1.118260 | acc1=0.7002 | Wμ=10.001 | Aμ=10.006 | Wmax=10.031 | Amax=10.013 |LR=0.00149 | t=9.40s
     3 | base=0.041827 | val=1.126262 | acc1=0.6968 | Wμ=10.002 | Aμ=10.014 | Wmax=10.055 | Amax=10.033 |LR=0.00199 | t=9.36s
     4 | base=0.038998 | val=1.139710 | acc1=0.6910 | Wμ=10.003 | Aμ=10.028 | Wmax=10.069 | Amax=10.066 |LR=0.00249 | t=9.36s
     5 | base=0.036499 | val=1.150023 | acc1=0.6879 | Wμ=10.006 | Aμ=10.046 | Wmax=10.089 | Amax=10.105 |LR=0.00299 | t=9.36s
     6 | base=0.042202 | val=1.149422 | acc1=0.6902 | Wμ=10.011 | Aμ=10.070 | Wmax=10.087 | Amax=10.141 |LR=0.00349 | t=9.39s
     7 | base=0.044848 | val=1.157294 | acc1=0.6867 | Wμ=10.018 | Aμ=10.100 | Wmax=10.112 | Amax=10.190 |LR=0.00399 | t=9.39s
     8 | base=0.065469 | val=1.200566 | acc1=0.6773 | Wμ=10.026 | Aμ=10.129 | Wmax=10.145 | Amax=10.248 |LR=0.00449 | t=9.38s
     9 | base=0.090767 | val=1.203628 | acc1=0.6711 | Wμ=10.041 | Aμ=10.172 | Wmax=10.200 | Amax=10.318 |LR=0.00499 | t=9.38s
    10 | base=0.116136 | val=1.294186 | acc1=0.6469 | Wμ=10.058 | Aμ=10.214 | Wmax=10.232 | Amax=10.401 |LR=0.00549 | t=9.45s
    11 | base=0.177339 | val=1.301028 | acc1=0.6518 | Wμ=10.085 | Aμ=10.263 | Wmax=10.278 | Amax=10.468 |LR=0.00599 | t=9.40s
    12 | base=0.214854 | val=1.383246 | acc1=0.6240 | Wμ=10.122 | Aμ=10.295 | Wmax=10.435 | Amax=10.536 |LR=0.00649 | t=9.38s
    13 | base=0.219181 | val=1.320356 | acc1=0.6457 | Wμ=10.163 | Aμ=10.343 | Wmax=10.475 | Amax=10.629 |LR=0.00699 | t=9.40s
    14 | base=0.196891 | val=1.284899 | acc1=0.6517 | Wμ=10.201 | Aμ=10.379 | Wmax=10.598 | Amax=10.696 |LR=0.00749 | t=9.44s
    15 | base=0.208524 | val=1.347032 | acc1=0.6401 | Wμ=10.244 | Aμ=10.414 | Wmax=10.742 | Amax=10.739 |LR=0.00799 | t=9.39s
    16 | base=0.216179 | val=1.360204 | acc1=0.6336 | Wμ=10.286 | Aμ=10.457 | Wmax=10.785 | Amax=10.805 |LR=0.00849 | t=9.41s
    17 | base=0.236268 | val=1.360240 | acc1=0.6351 | Wμ=10.331 | Aμ=10.513 | Wmax=10.865 | Amax=10.905 |LR=0.00899 | t=9.38s
    18 | base=0.218704 | val=1.401444 | acc1=0.6204 | Wμ=10.377 | Aμ=10.554 | Wmax=10.843 | Amax=10.933 |LR=0.00949 | t=9.38s
    19 | base=0.235049 | val=1.390235 | acc1=0.6299 | Wμ=10.421 | Aμ=10.575 | Wmax=10.931 | Amax=10.907 |LR=0.00999 | t=9.41s
    20 | base=0.224604 | val=1.458654 | acc1=0.6088 | Wμ=8.844 | Aμ=9.180 | Wmax=9.322 | Amax=10.348 |LR=0.01 | t=9.40s
    21 | base=0.235360 | val=1.324870 | acc1=0.6423 | Wμ=7.129 | Aμ=7.570 | Wmax=7.665 | Amax=9.022 |LR=0.01 | t=9.39s
    22 | base=0.280183 | val=1.403502 | acc1=0.6219 | Wμ=5.649 | Aμ=6.360 | Wmax=6.340 | Amax=7.877 |LR=0.01 | t=9.37s
    23 | base=0.368649 | val=1.529030 | acc1=0.5835 | Wμ=4.356 | Aμ=5.631 | Wmax=5.322 | Amax=7.098 |LR=0.01 | t=9.41s
    24 | base=0.673966 | val=2.365182 | acc1=0.4226 | Wμ=3.294 | Aμ=5.221 | Wmax=4.585 | Amax=6.555 |LR=0.01 | t=9.40s
    25 | base=0.891088 | val=3.810964 | acc1=0.2282 | Wμ=2.458 | Aμ=4.877 | Wmax=4.000 | Amax=6.209 |LR=0.01 | t=9.38s
    26 | base=1.114078 | val=3.111157 | acc1=0.2845 | Wμ=1.860 | Aμ=4.516 | Wmax=3.585 | Amax=5.907 |LR=0.01 | t=9.39s
    27 | base=1.280893 | val=5.963079 | acc1=0.0963 | Wμ=1.508 | Aμ=4.289 | Wmax=3.170 | Amax=5.492 |LR=0.01 | t=9.39s
    28 | base=1.417575 | val=5.701802 | acc1=0.0599 | Wμ=1.320 | Aμ=3.863 | Wmax=3.000 | Amax=4.907 |LR=0.01 | t=9.42s
    29 | base=1.444668 | val=6.623391 | acc1=0.0942 | Wμ=1.216 | Aμ=3.505 | Wmax=2.807 | Amax=4.459 |LR=0.01 | t=9.38s
