# callback_metrics keys:
# PSNR/B100
# PSNR/Set14
# PSNR/Set5
# PSNR/Urban100
# SSIM/B100
# SSIM/Set14
# SSIM/Set5
# SSIM/Urban100
# Val_loss/B100
# Val_loss/B100_epoch
# Val_loss/Set14
# Val_loss/Set14_epoch
# Val_loss/Set5
# Val_loss/Set5_epoch
# Val_loss/Urban100
# Val_loss/Urban100_epoch
     0 | train=nan | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=nan | gnorm=nan | Wμ=nan | Aμ=nan | t_train=nan | t_val=1.73 | mem=248.9 | psnr_b100=27.621, psnr_set14=28.302, psnr_set5=32.057, psnr_urban100=26.141, ssim_b100=0.738, ssim_set14=0.861, ssim_set5=0.906, ssim_urban100=0.963 |
     3 | train=0.002108 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.003 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.77 | t_val=12.01 | mem=383.9 | psnr_b100=27.574, psnr_set14=28.254, psnr_set5=32.325, psnr_urban100=26.027, ssim_b100=0.737, ssim_set14=0.860, ssim_set5=0.914, ssim_urban100=0.962 |  | a_actual_b100=8.962, a_actual_set14=9.099, a_actual_set5=8.954, a_actual_urban100=9.324, a_max_b100=9.692, a_max_set14=9.783, a_max_set5=9.807, a_max_urban100=9.890, a_mean_b100=10.006, a_mean_set14=10.006, a_mean_set5=10.006, a_mean_urban100=10.006, w_actual_b100=10.007, w_actual_set14=10.007, w_actual_set5=10.007, w_actual_urban100=10.007, w_max_b100=10.022, w_max_set14=10.022, w_max_set5=10.022, w_max_urban100=10.022, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
     4 | train=0.002491 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00376 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.64 | t_val=11.99 | mem=383.9 | psnr_b100=27.558, psnr_set14=28.248, psnr_set5=32.302, psnr_urban100=26.044, ssim_b100=0.736, ssim_set14=0.860, ssim_set5=0.914, ssim_urban100=0.962 |  | a_actual_b100=8.913, a_actual_set14=9.063, a_actual_set5=8.908, a_actual_urban100=9.286, a_max_b100=9.688, a_max_set14=9.789, a_max_set5=9.822, a_max_urban100=9.880, a_mean_b100=10.009, a_mean_set14=10.009, a_mean_set5=10.009, a_mean_urban100=10.009, w_actual_b100=10.011, w_actual_set14=10.011, w_actual_set5=10.011, w_actual_urban100=10.011, w_max_b100=10.044, w_max_set14=10.044, w_max_set5=10.044, w_max_urban100=10.044, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
     5 | train=0.002441 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00452 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.63 | t_val=11.98 | mem=383.9 | psnr_b100=27.565, psnr_set14=28.260, psnr_set5=32.284, psnr_urban100=26.022, ssim_b100=0.736, ssim_set14=0.860, ssim_set5=0.913, ssim_urban100=0.961 |  | a_actual_b100=8.910, a_actual_set14=9.067, a_actual_set5=8.911, a_actual_urban100=9.285, a_max_b100=9.686, a_max_set14=9.798, a_max_set5=9.811, a_max_urban100=9.881, a_mean_b100=10.012, a_mean_set14=10.012, a_mean_set5=10.012, a_mean_urban100=10.012, w_actual_b100=10.014, w_actual_set14=10.014, w_actual_set5=10.014, w_actual_urban100=10.014, w_max_b100=10.057, w_max_set14=10.057, w_max_set5=10.057, w_max_urban100=10.057, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
     6 | train=0.003411 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00528 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.68 | t_val=12.03 | mem=383.9 | psnr_b100=27.535, psnr_set14=28.183, psnr_set5=32.225, psnr_urban100=25.933, ssim_b100=0.735, ssim_set14=0.859, ssim_set5=0.912, ssim_urban100=0.961 |  | a_actual_b100=8.912, a_actual_set14=9.083, a_actual_set5=8.927, a_actual_urban100=9.297, a_max_b100=9.710, a_max_set14=9.849, a_max_set5=9.882, a_max_urban100=9.896, a_mean_b100=10.016, a_mean_set14=10.016, a_mean_set5=10.016, a_mean_urban100=10.016, w_actual_b100=10.018, w_actual_set14=10.018, w_actual_set5=10.018, w_actual_urban100=10.018, w_max_b100=10.059, w_max_set14=10.059, w_max_set5=10.059, w_max_urban100=10.059, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
     7 | train=0.003749 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00604 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.65 | t_val=12.00 | mem=383.9 | psnr_b100=27.447, psnr_set14=28.080, psnr_set5=32.074, psnr_urban100=25.789, ssim_b100=0.732, ssim_set14=0.857, ssim_set5=0.910, ssim_urban100=0.959 |  | a_actual_b100=8.884, a_actual_set14=9.049, a_actual_set5=8.901, a_actual_urban100=9.258, a_max_b100=9.726, a_max_set14=9.828, a_max_set5=9.833, a_max_urban100=9.888, a_mean_b100=10.019, a_mean_set14=10.019, a_mean_set5=10.019, a_mean_urban100=10.019, w_actual_b100=10.025, w_actual_set14=10.025, w_actual_set5=10.025, w_actual_urban100=10.025, w_max_b100=10.073, w_max_set14=10.073, w_max_set5=10.073, w_max_urban100=10.073, w_mean_b100=9.978, w_mean_set14=9.978, w_mean_set5=9.978, w_mean_urban100=9.978
     8 | train=0.005131 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.0068 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.66 | t_val=12.02 | mem=383.9 | psnr_b100=27.446, psnr_set14=28.064, psnr_set5=32.046, psnr_urban100=25.748, ssim_b100=0.732, ssim_set14=0.857, ssim_set5=0.910, ssim_urban100=0.959 |  | a_actual_b100=8.860, a_actual_set14=9.021, a_actual_set5=8.871, a_actual_urban100=9.251, a_max_b100=9.738, a_max_set14=9.826, a_max_set5=9.846, a_max_urban100=9.910, a_mean_b100=10.022, a_mean_set14=10.022, a_mean_set5=10.022, a_mean_urban100=10.022, w_actual_b100=10.029, w_actual_set14=10.029, w_actual_set5=10.029, w_actual_urban100=10.029, w_max_b100=10.065, w_max_set14=10.065, w_max_set5=10.065, w_max_urban100=10.065, w_mean_b100=9.978, w_mean_set14=9.978, w_mean_set5=9.978, w_mean_urban100=9.978
     9 | train=0.006585 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00756 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.68 | t_val=12.03 | mem=383.9 | psnr_b100=27.490, psnr_set14=28.111, psnr_set5=32.142, psnr_urban100=25.838, ssim_b100=0.733, ssim_set14=0.858, ssim_set5=0.911, ssim_urban100=0.960 |  | a_actual_b100=8.856, a_actual_set14=9.027, a_actual_set5=8.873, a_actual_urban100=9.245, a_max_b100=9.717, a_max_set14=9.837, a_max_set5=9.850, a_max_urban100=9.906, a_mean_b100=10.025, a_mean_set14=10.025, a_mean_set5=10.025, a_mean_urban100=10.025, w_actual_b100=10.037, w_actual_set14=10.037, w_actual_set5=10.037, w_actual_urban100=10.037, w_max_b100=10.114, w_max_set14=10.114, w_max_set5=10.114, w_max_urban100=10.114, w_mean_b100=9.979, w_mean_set14=9.979, w_mean_set5=9.979, w_mean_urban100=9.979
    10 | train=0.004649 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00832 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.65 | t_val=12.01 | mem=383.9 | psnr_b100=27.394, psnr_set14=28.041, psnr_set5=31.984, psnr_urban100=25.633, ssim_b100=0.730, ssim_set14=0.856, ssim_set5=0.908, ssim_urban100=0.958 |  | a_actual_b100=8.955, a_actual_set14=9.101, a_actual_set5=8.985, a_actual_urban100=9.303, a_max_b100=9.749, a_max_set14=9.874, a_max_set5=9.848, a_max_urban100=9.929, a_mean_b100=10.028, a_mean_set14=10.028, a_mean_set5=10.028, a_mean_urban100=10.028, w_actual_b100=10.045, w_actual_set14=10.045, w_actual_set5=10.045, w_actual_urban100=10.045, w_max_b100=10.150, w_max_set14=10.150, w_max_set5=10.150, w_max_urban100=10.150, w_mean_b100=9.981, w_mean_set14=9.981, w_mean_set5=9.981, w_mean_urban100=9.981
    11 | train=0.007116 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00908 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.62 | t_val=11.97 | mem=383.9 | psnr_b100=27.394, psnr_set14=27.986, psnr_set5=31.938, psnr_urban100=25.581, ssim_b100=0.729, ssim_set14=0.855, ssim_set5=0.908, ssim_urban100=0.957 |  | a_actual_b100=8.876, a_actual_set14=9.058, a_actual_set5=8.898, a_actual_urban100=9.265, a_max_b100=9.739, a_max_set14=9.868, a_max_set5=9.852, a_max_urban100=9.937, a_mean_b100=10.033, a_mean_set14=10.033, a_mean_set5=10.033, a_mean_urban100=10.033, w_actual_b100=10.052, w_actual_set14=10.052, w_actual_set5=10.052, w_actual_urban100=10.052, w_max_b100=10.154, w_max_set14=10.154, w_max_set5=10.154, w_max_urban100=10.154, w_mean_b100=9.982, w_mean_set14=9.982, w_mean_set5=9.982, w_mean_urban100=9.982
    12 | train=0.008789 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00984 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.66 | t_val=12.03 | mem=383.9 | psnr_b100=27.338, psnr_set14=27.948, psnr_set5=31.785, psnr_urban100=25.507, ssim_b100=0.726, ssim_set14=0.853, ssim_set5=0.904, ssim_urban100=0.956 |  | a_actual_b100=8.900, a_actual_set14=9.069, a_actual_set5=8.887, a_actual_urban100=9.314, a_max_b100=9.749, a_max_set14=9.899, a_max_set5=9.859, a_max_urban100=9.967, a_mean_b100=10.039, a_mean_set14=10.039, a_mean_set5=10.039, a_mean_urban100=10.039, w_actual_b100=10.059, w_actual_set14=10.059, w_actual_set5=10.059, w_actual_urban100=10.059, w_max_b100=10.157, w_max_set14=10.157, w_max_set5=10.157, w_max_urban100=10.157, w_mean_b100=9.983, w_mean_set14=9.983, w_mean_set5=9.983, w_mean_urban100=9.983
    13 | train=0.010894 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.0106 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.63 | t_val=11.97 | mem=383.9 | psnr_b100=27.280, psnr_set14=27.836, psnr_set5=31.669, psnr_urban100=25.324, ssim_b100=0.724, ssim_set14=0.851, ssim_set5=0.901, ssim_urban100=0.954 |  | a_actual_b100=8.841, a_actual_set14=9.061, a_actual_set5=8.888, a_actual_urban100=9.283, a_max_b100=9.775, a_max_set14=9.948, a_max_set5=9.896, a_max_urban100=9.978, a_mean_b100=10.042, a_mean_set14=10.042, a_mean_set5=10.042, a_mean_urban100=10.042, w_actual_b100=10.069, w_actual_set14=10.069, w_actual_set5=10.069, w_actual_urban100=10.069, w_max_b100=10.169, w_max_set14=10.169, w_max_set5=10.169, w_max_urban100=10.169, w_mean_b100=9.986, w_mean_set14=9.986, w_mean_set5=9.986, w_mean_urban100=9.986
    14 | train=0.009350 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01136 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.69 | t_val=12.04 | mem=383.9 | psnr_b100=27.127, psnr_set14=27.601, psnr_set5=31.415, psnr_urban100=25.108, ssim_b100=0.715, ssim_set14=0.844, ssim_set5=0.891, ssim_urban100=0.953 |  | a_actual_b100=8.848, a_actual_set14=9.005, a_actual_set5=8.885, a_actual_urban100=9.231, a_max_b100=9.754, a_max_set14=9.876, a_max_set5=9.882, a_max_urban100=9.948, a_mean_b100=10.043, a_mean_set14=10.043, a_mean_set5=10.043, a_mean_urban100=10.043, w_actual_b100=10.087, w_actual_set14=10.087, w_actual_set5=10.087, w_actual_urban100=10.087, w_max_b100=10.189, w_max_set14=10.189, w_max_set5=10.189, w_max_urban100=10.189, w_mean_b100=9.990, w_mean_set14=9.990, w_mean_set5=9.990, w_mean_urban100=9.990
    15 | train=0.009377 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01212 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.64 | t_val=11.99 | mem=383.9 | psnr_b100=27.150, psnr_set14=27.574, psnr_set5=31.352, psnr_urban100=25.081, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.895, ssim_urban100=0.953 |  | a_actual_b100=8.894, a_actual_set14=9.077, a_actual_set5=8.919, a_actual_urban100=9.266, a_max_b100=9.806, a_max_set14=9.892, a_max_set5=9.878, a_max_urban100=9.974, a_mean_b100=10.045, a_mean_set14=10.045, a_mean_set5=10.045, a_mean_urban100=10.045, w_actual_b100=10.097, w_actual_set14=10.097, w_actual_set5=10.097, w_actual_urban100=10.097, w_max_b100=10.303, w_max_set14=10.303, w_max_set5=10.303, w_max_urban100=10.303, w_mean_b100=9.991, w_mean_set14=9.991, w_mean_set5=9.991, w_mean_urban100=9.991
    16 | train=0.019419 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01288 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.64 | t_val=11.98 | mem=383.9 | psnr_b100=26.710, psnr_set14=27.146, psnr_set5=30.480, psnr_urban100=24.734, ssim_b100=0.695, ssim_set14=0.834, ssim_set5=0.875, ssim_urban100=0.950 |  | a_actual_b100=8.849, a_actual_set14=9.039, a_actual_set5=8.873, a_actual_urban100=9.244, a_max_b100=9.765, a_max_set14=9.911, a_max_set5=9.884, a_max_urban100=9.972, a_mean_b100=10.046, a_mean_set14=10.046, a_mean_set5=10.046, a_mean_urban100=10.046, w_actual_b100=10.103, w_actual_set14=10.103, w_actual_set5=10.103, w_actual_urban100=10.103, w_max_b100=10.317, w_max_set14=10.317, w_max_set5=10.317, w_max_urban100=10.317, w_mean_b100=9.993, w_mean_set14=9.993, w_mean_set5=9.993, w_mean_urban100=9.993
    17 | train=0.013791 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01364 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.61 | t_val=11.97 | mem=383.9 | psnr_b100=26.960, psnr_set14=27.439, psnr_set5=30.914, psnr_urban100=24.935, ssim_b100=0.708, ssim_set14=0.843, ssim_set5=0.886, ssim_urban100=0.952 |  | a_actual_b100=8.818, a_actual_set14=8.991, a_actual_set5=8.829, a_actual_urban100=9.215, a_max_b100=9.772, a_max_set14=9.873, a_max_set5=9.879, a_max_urban100=9.976, a_mean_b100=10.048, a_mean_set14=10.048, a_mean_set5=10.048, a_mean_urban100=10.048, w_actual_b100=10.112, w_actual_set14=10.112, w_actual_set5=10.112, w_actual_urban100=10.112, w_max_b100=10.323, w_max_set14=10.323, w_max_set5=10.323, w_max_urban100=10.323, w_mean_b100=9.995, w_mean_set14=9.995, w_mean_set5=9.995, w_mean_urban100=9.995
    18 | train=0.017050 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.0144 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.64 | t_val=12.00 | mem=383.9 | psnr_b100=26.779, psnr_set14=27.127, psnr_set5=30.443, psnr_urban100=24.722, ssim_b100=0.681, ssim_set14=0.828, ssim_set5=0.865, ssim_urban100=0.949 |  | a_actual_b100=8.784, a_actual_set14=8.966, a_actual_set5=8.801, a_actual_urban100=9.204, a_max_b100=9.766, a_max_set14=9.884, a_max_set5=9.915, a_max_urban100=9.969, a_mean_b100=10.052, a_mean_set14=10.052, a_mean_set5=10.052, a_mean_urban100=10.052, w_actual_b100=10.122, w_actual_set14=10.122, w_actual_set5=10.122, w_actual_urban100=10.122, w_max_b100=10.320, w_max_set14=10.320, w_max_set5=10.320, w_max_urban100=10.320, w_mean_b100=9.997, w_mean_set14=9.997, w_mean_set5=9.997, w_mean_urban100=9.997
    19 | train=0.027337 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01516 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.65 | t_val=12.00 | mem=383.9 | psnr_b100=26.437, psnr_set14=26.593, psnr_set5=29.698, psnr_urban100=24.253, ssim_b100=0.660, ssim_set14=0.806, ssim_set5=0.830, ssim_urban100=0.942 |  | a_actual_b100=8.787, a_actual_set14=8.998, a_actual_set5=8.807, a_actual_urban100=9.257, a_max_b100=9.854, a_max_set14=9.983, a_max_set5=9.927, a_max_urban100=10.056, a_mean_b100=10.056, a_mean_set14=10.056, a_mean_set5=10.056, a_mean_urban100=10.056, w_actual_b100=10.130, w_actual_set14=10.130, w_actual_set5=10.130, w_actual_urban100=10.130, w_max_b100=10.403, w_max_set14=10.403, w_max_set5=10.403, w_max_urban100=10.403, w_mean_b100=9.997, w_mean_set14=9.997, w_mean_set5=9.997, w_mean_urban100=9.997
    20 | train=1.199034 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01592 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.68 | t_val=12.03 | mem=383.9 | psnr_b100=11.164, psnr_set14=10.907, psnr_set5=11.126, psnr_urban100=10.669, ssim_b100=0.027, ssim_set14=0.068, ssim_set5=0.061, ssim_urban100=0.334 |  | a_actual_b100=10.057, a_actual_set14=10.060, a_actual_set5=10.061, a_actual_urban100=10.063, a_max_b100=10.283, a_max_set14=10.283, a_max_set5=10.283, a_max_urban100=10.283, a_mean_b100=10.072, a_mean_set14=10.072, a_mean_set5=10.072, a_mean_urban100=10.072, w_actual_b100=10.220, w_actual_set14=10.220, w_actual_set5=10.220, w_actual_urban100=10.220, w_max_b100=10.706, w_max_set14=10.706, w_max_set5=10.706, w_max_urban100=10.706, w_mean_b100=10.020, w_mean_set14=10.020, w_mean_set5=10.020, w_mean_urban100=10.020
    21 | train=1.349666 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01668 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.68 | t_val=12.03 | mem=383.9 | psnr_b100=9.698, psnr_set14=9.796, psnr_set5=9.689, psnr_urban100=9.532, ssim_b100=0.025, ssim_set14=0.126, ssim_set5=0.083, ssim_urban100=0.299 |  | a_actual_b100=10.016, a_actual_set14=10.016, a_actual_set5=10.016, a_actual_urban100=10.016, a_max_b100=10.459, a_max_set14=10.459, a_max_set5=10.459, a_max_urban100=10.459, a_mean_b100=10.018, a_mean_set14=10.018, a_mean_set5=10.018, a_mean_urban100=10.018, w_actual_b100=10.659, w_actual_set14=10.659, w_actual_set5=10.659, w_actual_urban100=10.659, w_max_b100=11.265, w_max_set14=11.265, w_max_set5=11.265, w_max_urban100=11.265, w_mean_b100=10.208, w_mean_set14=10.208, w_mean_set5=10.208, w_mean_urban100=10.208
    22 | train=0.705479 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01744 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.62 | t_val=11.98 | mem=383.9 | psnr_b100=11.679, psnr_set14=11.326, psnr_set5=10.791, psnr_urban100=10.988, ssim_b100=0.038, ssim_set14=0.121, ssim_set5=0.084, ssim_urban100=0.332 |  | a_actual_b100=9.995, a_actual_set14=9.995, a_actual_set5=9.995, a_actual_urban100=9.995, a_max_b100=10.526, a_max_set14=10.526, a_max_set5=10.526, a_max_urban100=10.526, a_mean_b100=9.998, a_mean_set14=9.998, a_mean_set5=9.998, a_mean_urban100=9.998, w_actual_b100=10.742, w_actual_set14=10.742, w_actual_set5=10.742, w_actual_urban100=10.742, w_max_b100=11.387, w_max_set14=11.387, w_max_set5=11.387, w_max_urban100=11.387, w_mean_b100=10.252, w_mean_set14=10.252, w_mean_set5=10.252, w_mean_urban100=10.252
    23 | train=0.411437 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.0182 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.75 | t_val=12.00 | mem=383.9 | psnr_b100=13.009, psnr_set14=12.769, psnr_set5=12.045, psnr_urban100=12.170, ssim_b100=0.079, ssim_set14=0.250, ssim_set5=0.158, ssim_urban100=0.528 |  | a_actual_b100=9.985, a_actual_set14=9.985, a_actual_set5=9.985, a_actual_urban100=9.985, a_max_b100=10.536, a_max_set14=10.536, a_max_set5=10.536, a_max_urban100=10.536, a_mean_b100=9.988, a_mean_set14=9.988, a_mean_set5=9.988, a_mean_urban100=9.988, w_actual_b100=10.754, w_actual_set14=10.754, w_actual_set5=10.754, w_actual_urban100=10.754, w_max_b100=11.405, w_max_set14=11.405, w_max_set5=11.405, w_max_urban100=11.405, w_mean_b100=10.258, w_mean_set14=10.258, w_mean_set5=10.258, w_mean_urban100=10.258
